Name	Marker	Curated	Queried	Minor_Coefficient	Major_Name	Major_Coefficient	Queried_Name	Raw_Mean_Expression_Subtype_Marker	Raw_Mean_Expression_Majorclass_Marker	feature_length	AC	Astrocyte	BC	Cone	Endothelial	HC	MG	Microglia	Pericyte	RGC	RPE	Rod
AC35	Sgcz		Queried	0.477760659247285	AC		AC_35	33.023148		3027.0	0.5929875	0.032738097	0.56398803	0.0051139994	0.006065858	0.11111111	0.025581695	0.005424063	0.0	2.0261254	0.0	0.0023104264
AC36	Calb2		Queried	0.328690512931256	AC		AC_36	14.521452		1743.0	2.7637455	1.40625	0.010772936	0.039633498	0.09272097	0.9206349	0.2353773	1.1145627	0.05955335	58.920807	0.023076924	0.10053317
AC36	Col25a1		Queried	0.317596648288442	AC		AC_36	4.927393		13028.0	0.3301406	0.0766369	0.0035179914	0.0025569997	0.0372617	0.0	0.038051162	0.007232084	0.004962779	0.14346868	0.0	0.002606635
AC36	Kcnip4		Queried	0.412484650389713	AC		AC_36	63.732674	7.0376234	3627.0	7.0376234	1.375	14.641668	0.020029832	0.10051993	1.6904762	2.444016	0.16518737	0.094292805	43.91038	0.051282052	0.037292656
AC37	Gabrb1		Queried	0.301024567057785	AC		AC_37	7.9479556		13838.0	0.5750129	0.03125	0.6018466	0.006179416	0.020797227	0.04761905	0.04807816	0.011176857	0.024813896	1.0445879	0.23333333	0.0031101897
AC37	Hs6st3		Queried	0.370663484669723	AC		AC_37	22.892193		1708.0	2.4014478	0.14136904	0.0260127	0.0031962497	0.00779896	28.603174	0.114924796	0.01627219	0.06451613	0.7406911	0.0	0.0033175356
AC37	Nnat		Queried	0.390922818430714	AC		AC_37	22.988848		1829.0	0.6090907	0.39360118	0.5139844	0.040911995	0.023396881	0.03968254	0.30145264	0.01923077	0.019851116	0.4653378	0.0076923077	0.020645734
AC37	Ptprd		Queried	0.351151038214822	AC		AC_37	39.550186	5.5500946	22822.0	5.5500946	1.2492559	12.524196	0.020882165	0.19584055	3.3333333	8.913742	0.06015779	0.32754344	12.522441	0.023076924	0.023518957
AC37	Reln		Queried	0.370918218709537	AC		AC_37	8.527881		23738.0	0.41334057	0.069196425	3.456974	0.0057532494	0.032928944	0.03968254	0.20761023	0.013477975	0.06947891	1.9896414	0.028205128	0.0062203794
AC38	Erbb4		Queried	0.573887605768035	AC		AC_38	8.0563		12355.0	0.45128408	0.1875	2.7192395	0.003409333	0.032928944	0.031746034	0.09371384	0.002629849	0.014888338	0.09515563	0.0025641026	0.0015402844
AC38	Kcnd2		Queried	0.364389614570637	AC		AC_38	5.608579		5152.0	0.43929285	0.03497024	0.5200861	0.0038354998	0.019930676	0.07936508	0.025581695	0.010848126	0.079404466	5.398889	0.0	0.0036729858
AC38	Mgat4c		Queried	0.302046191804391	AC		AC_38	11.36193		10691.0	3.7526162	0.20758928	0.58851177	0.0038354998	0.035528596	1.5	0.042421903	0.01808021	0.08684864	6.438739	0.0051282053	0.008353081
AC38	Pcdh17		Queried	0.383695842207576	AC		AC_38	4.8123326		12991.0	0.79171693	0.03348214	0.47727174	0.04559983	1.0970538	1.2142857	0.017611519	0.01627219	0.029776676	0.54689974	0.0	0.0050947866
AC38	Pcp4		Queried	0.587739218616817	AC		AC_38	32.75335	7.4770885	1026.0	7.4770885	1.1480654	6.7336984	0.08438099	0.12478336	0.9444444	0.21468055	0.71005917	0.19851117	22.303766	0.06666667	0.14235783
AC38	Sorcs1		Queried	0.373166049157273	AC		AC_38	5.2064342		8441.0	1.5389653	5.1034226	0.014057368	0.002770083	0.07712305	0.103174604	13.869006	0.026298488	0.13399504	3.2674618	0.0076923077	0.005835308
AC4	Hs6st3		Queried	0.48438685455661	AC		AC_4	7.927587		1708.0	2.4014478	0.14136904	0.0260127	0.0031962497	0.00779896	28.603174	0.114924796	0.01627219	0.06451613	0.7406911	0.0	0.0033175356
AC4	Kcnb2		Queried	0.388792140480367	AC		AC_4	4.417766		15165.0	1.1837343	0.08779762	9.095518	0.006179416	0.060658578	0.1984127	0.024553284	0.01692965	0.12158809	2.4942896	0.0076923077	0.0047097155
AC4	Kcnh7		Queried	0.334076571779067	AC		AC_4	5.691293		15226.0	1.9084283	0.1108631	1.1669294	0.0057532494	0.013864818	4.5555553	0.037151303	0.017422749	0.022332506	3.9903111	0.010256411	0.009745261
AC4	Mgarp		Queried	0.322670720377737	AC		AC_4	14.08326	11.631005	2067.0	11.631005	13.568453	17.33726	5.2557	0.3119584	35.72222	32.71796	0.6688034	0.382134	9.656711	0.32820514	1.7834123
AC4	Slc6a9		Queried	0.349209283118479	AC		AC_4	5.4473763		5141.0	1.0953143	0.30877978	0.0122034885	0.15682933	0.017331023	0.08730159	0.028924026	0.018737672	0.027295286	0.060321867	0.951282	0.06042654
AC40	Lrrc4c		Queried	0.549059941779878	AC		AC_40	48.525642	4.933691	4626.0	4.933691	0.67931545	4.9380264	0.007244833	0.21577123	1.0952381	3.6508548	0.046351086	1.0421836	11.469259	0.0076923077	0.011996445
AC40	Ncam2		Queried	0.327196217773955	AC		AC_40	8.951923		11330.0	1.5949327	0.110119045	0.029085469	0.0023439166	0.019064125	0.071428575	0.0680036	0.018408941	0.06451613	3.9219182	0.12564103	0.005805687
AC40	Tac1		Queried	0.53216164370829	AC		AC_40	12.955129		3399.0	0.9613917	0.0796131	0.00092693965	0.0059663327	0.008665511	0.055555556	0.012340918	0.0338593	0.022332506	1.382044	0.0025641026	0.0043542655
AC41	Kcnip4		Queried	0.400815264895591	AC		AC_41	25.577127	7.0376234	3627.0	7.0376234	1.375	14.641668	0.020029832	0.10051993	1.6904762	2.444016	0.16518737	0.094292805	43.91038	0.051282052	0.037292656
AC41	Ntng1		Queried	0.366331016982609	AC		AC_41	6.6409574		8243.0	0.5849851	0.061011903	7.5574265	0.0076709995	0.05372617	0.06349207	0.03033809	0.029257068	0.104218364	1.6875745	0.028205128	0.0056279623
AC42	Cpm		Queried	0.306986599699584	AC		AC_42	4.0368853		5964.0	0.060079284	0.04017857	0.0041310852	0.009375666	0.37261698	0.0	0.0041136392	0.018573307	0.6873449	0.015456254	0.0051282053	0.0507109
AC42	Etv1	Curated	Queried	0.385197836269966	AC		AC_42	4.47541		13296.0	0.036096815	0.8370536	0.014196044	0.002770083	0.14124784	0.015873017	0.6772079	0.09927679	0.4292804	0.03143534	0.015384615	0.00088862557
AC42	Rnf220		Queried	0.347094038149278	AC		AC_42	13.745902		8239.0	1.0268879	0.20982143	0.25461644	0.30193907	0.58232236	0.53174603	0.16570254	0.17340565	0.13895781	0.97776324	0.06153846	0.084656395
AC43	Chgb		Queried	0.377185479850967	AC		AC_43	9.687356		2740.0	1.8041514	0.16294643	2.6925552	3.3567014	0.049393415	15.380953	0.057205297	0.11028928	0.11414392	2.369447	0.017948719	0.14466825
AC43	Gabrb1		Queried	0.441802641498415	AC		AC_43	8.059771		13838.0	0.5750129	0.03125	0.6018466	0.006179416	0.020797227	0.04761905	0.04807816	0.011176857	0.024813896	1.0445879	0.23333333	0.0031101897
AC43	Kcnip4		Queried	0.377887899382497	AC		AC_43	15.889655	7.0376234	3627.0	7.0376234	1.375	14.641668	0.020029832	0.10051993	1.6904762	2.444016	0.16518737	0.094292805	43.91038	0.051282052	0.037292656
AC43	Lrrtm4		Queried	0.375741767136183	AC		AC_43	11.862069		6147.0	2.5417478	0.17708333	10.4017515	0.009375666	0.06239168	0.3809524	0.053991515	0.045200527	0.2853598	1.9484192	0.0	0.0057168244
AC43	Ralyl		Queried	0.417055723770743	AC		AC_43	29.754023	5.084308	3672.0	5.084308	0.21875	0.7044668	1.0183252	0.026863085	0.24603175	0.041007843	0.053583167	0.1191067	5.8000326	0.010256411	0.009922986
AC44	Cxcl14		Queried	0.360456578154362	AC		AC_44	21.80447		1827.0	2.1671631	0.49776787	0.026552806	0.004687833	0.014731369	0.007936508	0.27317137	0.0729783	0.012406948	0.038395558	0.0051282053	0.0030509478
AC46	C1ql1		Queried	0.318150448081236	AC		AC_46	34.526627	5.018295	1473.0	5.018295	1.1860119	0.0013794614	0.006605583	0.019930676	8.888889	0.09525646	0.12360289	0.06451613	0.1353811	0.015384615	0.008856635
AC46	Cntn5		Queried	0.344240741537954	AC		AC_46	15.183432		4531.0	1.3663113	0.098958336	16.624866	0.009375666	0.15684575	0.055555556	0.026481552	0.016107824	0.12903225	3.8011928	0.0	0.0062203794
AC47	Lrrtm4		Queried	0.434276180591498	AC		AC_47	32.807487		6147.0	2.5417478	0.17708333	10.4017515	0.009375666	0.06239168	0.3809524	0.053991515	0.045200527	0.2853598	1.9484192	0.0	0.0057168244
AC47	Pcp4		Queried	0.395903843563657	AC		AC_47	24.048128	7.4770885	1026.0	7.4770885	1.1480654	6.7336984	0.08438099	0.12478336	0.9444444	0.21468055	0.71005917	0.19851117	22.303766	0.06666667	0.14235783
AC47	Slit2		Queried	0.334967664537524	AC		AC_47	16.005348		25433.0	1.8364563	0.20684524	5.18095	0.007244833	0.08318891	0.2857143	0.0940995	0.027613413	0.052109182	1.0054734	0.017948719	0.0119668245
AC47	Tac2		Queried	0.30384011698974	AC		AC_47	5.700535		1378.0	0.41398075	0.08928572	0.0003941318	0.0006392499	0.009532062	0.0	0.010026996	0.04766601	0.004962779	0.030144596	0.0	0.0012440758
AC48	Lrp1b		Queried	0.308835410676911	AC		AC_48	14.082759		23774.0	2.1607368	0.21875	2.4031677	0.009801833	0.10571924	0.103174604	0.038308267	0.026134122	0.042183623	7.0241647	0.0025641026	0.008501185
AC48	Tac2		Queried	0.508948601081381	AC		AC_48	37.310345		1378.0	0.41398075	0.08928572	0.0003941318	0.0006392499	0.009532062	0.0	0.010026996	0.04766601	0.004962779	0.030144596	0.0	0.0012440758
AC5	C1ql2		Queried	0.334203335256646	AC		AC_5	4.914626		1999.0	2.0755422	0.06622024	0.00038683307	0.00042616663	0.012998267	0.023809524	0.0046278443	0.03583169	0.037220843	0.030814476	0.0051282053	0.0022808057
AC5	Dkk3		Queried	0.387818661404186	AC		AC_5	8.289874		3359.0	1.7075567	7.123512	0.009291292	0.006605583	0.06325823	0.17460318	14.063248	0.10223537	0.06203474	0.8157177	0.3	0.011729858
AC5	Kcnip4		Queried	0.314483423756494	AC		AC_5	13.497684	7.0376234	3627.0	7.0376234	1.375	14.641668	0.020029832	0.10051993	1.6904762	2.444016	0.16518737	0.094292805	43.91038	0.051282052	0.037292656
AC5	Lingo2		Queried	0.330586921350809	AC		AC_5	10.025811		8297.0	3.97683	0.15476191	0.044405516	0.008097166	0.010398613	1.6428572	0.030723743	0.02695595	0.05955335	7.758647	0.0	0.0071386257
AC5	Pcdh9		Queried	0.348225101120611	AC		AC_5	10.010589	4.411223	6783.0	4.411223	6.9188986	23.634071	0.670147	0.43674177	20.738094	13.283712	0.06213018	0.27295285	11.684127	0.06923077	0.046712086
AC5	Pcp4		Queried	0.582169363291547	AC		AC_5	31.299139	7.4770885	1026.0	7.4770885	1.1480654	6.7336984	0.08438099	0.12478336	0.9444444	0.21468055	0.71005917	0.19851117	22.303766	0.06666667	0.14235783
AC50	Adarb2		Queried	0.403105889336885	AC		AC_50	12.339394		13114.0	1.9761406	0.12276786	4.9237065	0.004048583	0.0372617	6.15873	0.04087929	0.011012492	0.042183623	0.14629523	0.0	0.0023696683
AC50	C1ql3		Queried	0.334762063602872	AC		AC_50	4.4424243		2535.0	0.06783542	0.13988096	0.10827677	0.45834222	0.0	0.015873017	0.011569611	0.0024654833	0.0024813896	0.0015848378	0.010256411	0.22947274
AC50	Erbb4		Queried	0.334819182418785	AC		AC_50	4.818182		12355.0	0.45128408	0.1875	2.7192395	0.003409333	0.032928944	0.031746034	0.09371384	0.002629849	0.014888338	0.09515563	0.0025641026	0.0015402844
AC52	Galntl6		Queried	0.316856517897467	AC		AC_52	22.42647		7414.0	1.9896092	0.1279762	0.12672068	0.013211166	0.05372617	0.08730159	0.052191798	0.039119	0.099255584	11.727081	0.0076923077	0.18871446
AC55	Csmd1		Queried	0.344540244104267	AC		AC_55	19.5		19030.0	1.7709846	0.16815476	0.93317276	0.021734498	0.12824957	2.3888888	0.080473065	0.012820513	0.10173697	1.4939792	0.0025641026	0.0034952606
AC56	Zfp804b		Queried	0.436807922931288	AC		AC_56	25.0		4430.0	0.4208751	0.31994048	53.8422	0.018112082	0.4289428	0.023809524	5.8247848	0.024161736	0.4516129	4.325709	0.023076924	0.015699051
AC57	Pcdh15		Queried	0.324973604141359	AC		AC_57	14.651163		23773.0	0.54078746	0.20684524	6.4012556	58.479652	0.09965338	0.015873017	0.68492097	0.03320184	0.27047145	0.5816518	0.092307694	3.4404325
AC58	Galntl6		Queried	0.519999200395374	AC		AC_58	6.185484		7414.0	1.9896092	0.1279762	0.12672068	0.013211166	0.05372617	0.08730159	0.052191798	0.039119	0.099255584	11.727081	0.0076923077	0.18871446
AC58	Pcdh9		Queried	0.444195226284543	AC		AC_58	11.879032	4.411223	6783.0	4.411223	6.9188986	23.634071	0.670147	0.43674177	20.738094	13.283712	0.06213018	0.27295285	11.684127	0.06923077	0.046712086
AC6	Igfbp2		Queried	0.360779335919239	AC		AC_6	7.537547		1847.0	0.55297565	4.5543156	0.00059849647	0.003409333	0.027729636	0.007936508	0.10232678	0.05802104	0.022332506	0.03579773	0.9	0.0023400474
AC6	Olfm3		Queried	0.398089374450698	AC		AC_6	9.658949		4938.0	0.7447123	0.03794643	0.0016860083	0.0017046665	0.0017331023	0.34920636	0.015297596	0.00887574	0.05955335	0.17866187	0.0	0.0012736967
AC61	Cdh20		Queried	0.327799463838816	AC		AC_61	6.319149		4012.0	0.4919361	0.3534226	0.4919495	0.3283614	0.018197574	0.0	2.8652782	0.0042735045	0.014888338	0.3350053	0.0051282053	0.0018957346
AC61	Epha3	Curated	Queried	0.388809090774471	AC		AC_61	9.382978		8692.0	0.14460887	0.020833334	2.4563901	0.014276582	0.093587525	0.007936508	0.09307109	0.0034516766	0.037220843	0.04581325	0.0025641026	0.0029620854
AC7	Chst9		Queried	0.607358470107178	AC		AC_7	5.0438995		1934.0	0.80109817	0.03794643	3.0415444	0.0038354998	0.022530328	2.6984127	0.5116339	0.012656148	0.049627792	0.26976556	0.0025641026	0.0016883886
AC7	Cntn5		Queried	0.515334610747054	AC		AC_7	5.1168756		4531.0	1.3663113	0.098958336	16.624866	0.009375666	0.15684575	0.055555556	0.026481552	0.016107824	0.12903225	3.8011928	0.0	0.0062203794
AC7	Cxcl14		Queried	0.907121886226099	AC		AC_7	12.31699		1827.0	2.1671631	0.49776787	0.026552806	0.004687833	0.014731369	0.007936508	0.27317137	0.0729783	0.012406948	0.038395558	0.0051282053	0.0030509478
AC7	Il1rapl1		Queried	0.328231903247432	AC		AC_7	4.131129		9342.0	1.5966562	1.1041666	0.16582732	0.002770083	0.040727902	0.06349207	2.870549	0.017587114	0.042183623	5.365575	0.015384615	0.0056279623
AC7	Kcnip4		Queried	0.827095304256712	AC		AC_7	13.389966	7.0376234	3627.0	7.0376234	1.375	14.641668	0.020029832	0.10051993	1.6904762	2.444016	0.16518737	0.094292805	43.91038	0.051282052	0.037292656
AC7	Mxra7		Queried	0.429559326143453	AC		AC_7	5.5661345		2391.0	2.0080023	3.202381	1.3681191	0.69742167	0.9306759	0.103174604	4.510734	0.12573965	0.382134	2.6452577	0.25384617	0.1364929
AC7	Pcdh9		Queried	0.424587192720425	AC		AC_7	9.355759	4.411223	6783.0	4.411223	6.9188986	23.634071	0.670147	0.43674177	20.738094	13.283712	0.06213018	0.27295285	11.684127	0.06923077	0.046712086
AC7	Prkg1		Queried	0.578993228621736	AC		AC_7	14.672748	4.6518354	11036.0	4.6518354	0.36458334	11.2458725	0.009801833	5.5242634	1.7142857	18.361229	0.108645625	12.059553	0.34477577	0.012820513	0.011670616
AC7	Ptprk		Queried	0.315323283276689	AC		AC_7	5.9207525		13328.0	2.5548224	1.9144346	0.1866579	0.011293416	2.9107451	0.0	0.081372924	0.018408941	5.724566	0.05653133	0.017948719	0.0029324645
AC7	Robo1		Queried	0.813988803309477	AC		AC_7	13.642531	4.1539407	16511.0	4.1539407	2.530506	0.03570542	0.002770083	0.12738301	3.1111112	0.22445044	0.0195595	0.29280397	0.8690957	0.0051282053	0.0045319907
AC8	Ank2		Queried	0.35070463867509	AC		AC_8	13.055803		35510.0	3.3663604	5.923363	4.656711	5.719795	0.3249567	18.357143	3.6622958	0.6025641	0.9156327	8.845045	0.06923077	1.1119668
AC8	C1ql1		Queried	0.318516590752893	AC		AC_8	14.391741	5.018295	1473.0	5.018295	1.1860119	0.0013794614	0.006605583	0.019930676	8.888889	0.09525646	0.12360289	0.06451613	0.1353811	0.015384615	0.008856635
AC8	Car2		Queried	0.523043095482731	AC		AC_8	12.087611		2422.0	3.062517	0.8370536	2.7480402	2.158321	0.30935875	0.45238096	12.574239	0.11998685	0.2828784	0.2756801	0.06923077	0.5339751
AC8	Kirrel3		Queried	0.773367554600053	AC		AC_8	15.145647		6454.0	2.8375397	0.57366073	3.8018465	0.010654165	0.13691507	0.06349207	3.7108884	0.02991453	0.09181141	1.6731803	0.0051282053	0.013240522
AC8	Lrrc4c		Queried	0.305518186855225	AC		AC_8	20.282925	4.933691	4626.0	4.933691	0.67931545	4.9380264	0.007244833	0.21577123	1.0952381	3.6508548	0.046351086	1.0421836	11.469259	0.0076923077	0.011996445
AC8	Rnf220		Queried	0.411987694539201	AC		AC_8	5.607701		8239.0	1.0268879	0.20982143	0.25461644	0.30193907	0.58232236	0.53174603	0.16570254	0.17340565	0.13895781	0.97776324	0.06153846	0.084656395
AC8	Sdk1		Queried	0.330516246961044	AC		AC_8	6.8867188		11087.0	1.2752566	0.14955357	3.3856506	0.0053270827	0.10571924	0.13492064	0.04820671	0.17488495	0.15880893	1.3494486	0.012820513	0.0041469196
AC8	Tmsb10		Queried	0.384839442736712	AC		AC_8	8.728795		1276.0	3.6987665	4.955357	10.347098	14.411677	7.5779896	1.3888888	1.3770407	1.5884286	2.2332506	11.031501	0.35641026	0.123015404
AC8	Unc13c		Queried	0.563358174686493	AC		AC_8	4.0987725		8796.0	1.2465713	0.3705357	6.239661	0.009801833	0.46187174	0.071428575	6.8835325	0.028270874	0.20347394	2.1448574	0.010256411	0.0075533176
AC9	Car2		Queried	0.345589137821659	AC		AC_9	11.591864		2422.0	3.062517	0.8370536	2.7480402	2.158321	0.30935875	0.45238096	12.574239	0.11998685	0.2828784	0.2756801	0.06923077	0.5339751
AC9	Gria1		Queried	0.309498621593807	AC		AC_9	4.9895015		6043.0	0.6756703	0.06696428	1.605642	0.0070317495	0.018197574	0.0	0.019282684	0.009533202	0.06203474	0.66035455	0.0025641026	0.002221564
AC9	Kcnip4		Queried	0.351688268214486	AC		AC_9	23.496063	7.0376234	3627.0	7.0376234	1.375	14.641668	0.020029832	0.10051993	1.6904762	2.444016	0.16518737	0.094292805	43.91038	0.051282052	0.037292656
AC9	Trhde	Curated	Queried	0.381585931090124	AC		AC_9	6.031496		8067.0	0.24056336	0.016369049	0.16754252	0.85595566	0.016464472	0.007936508	0.9114282	0.0016436555	0.004962779	0.6778041	0.13589744	0.10856043
BC	Gm20754		Queried		BC	0.523315412655646	BC		8.660295	4312.0	0.044049934	0.014880952	8.660295	0.006818666	0.034662046	0.007936508	0.025453143	0.014135437	0.20595534	0.043738257	0.012820513	0.003228673
BC	Grik1		Queried		BC	0.509868896756999	BC		10.755712	6721.0	0.3607958	0.029017856	10.755712	0.008736416	0.056325823	1.1349206	0.025710246	0.013642341	0.052109182	0.5597582	0.06923077	0.0055094785
BC	Grm5		Queried		BC	0.428825996414679	BC		7.454113	10247.0	0.40189102	0.020833334	7.454113	0.006818666	0.072790295	0.055555556	0.027767066	0.015285996	0.12158809	0.53923696	0.0025641026	0.003199052
BC	Pcdh9		Queried		BC	0.782237267589547	BC		23.634071	6783.0	4.411223	6.9188986	23.634071	0.670147	0.43674177	20.738094	13.283712	0.06213018	0.27295285	11.684127	0.06923077	0.046712086
BC	Ptprz1		Queried		BC	0.381056143056733	BC		4.8353624	14245.0	0.0822643	0.038690478	4.8353624	0.007457916	0.036395147	0.07936508	0.39645198	0.0060815252	0.032258064	0.031876482	0.0025641026	0.0026658769
BC	Samsn1		Queried		BC	0.761385887793414	BC		8.305437	4935.0	0.05641051	0.03125	8.305437	0.34796506	0.13691507	0.0	0.01992544	0.9860289	0.052109182	0.007711788	0.017948719	0.046356633
BC	Scg2		Queried		BC	0.422446597699077	BC		4.3513393	2515.0	1.9776672	0.25520834	4.3513393	0.018538248	0.07538995	0.5714286	0.097184725	0.11702827	0.104218364	5.001487	0.017948719	0.021297393
BC	Slit2		Queried		BC	0.527345751492204	BC		5.18095	25433.0	1.8364563	0.20684524	5.18095	0.007244833	0.08318891	0.2857143	0.0940995	0.027613413	0.052109182	1.0054734	0.017948719	0.0119668245
BC	Tenm3		Queried		BC	0.398561820972073	BC		6.821079	10237.0	1.6740699	0.89657736	6.821079	0.27807373	0.064124785	0.023809524	0.5915927	0.025641026	0.13151364	3.2724288	0.020512821	0.022748815
BC	Trpm1		Queried		BC	0.555139303251236	BC		9.718182	14746.0	0.024204073	0.016369049	9.718182	0.010014916	0.078856155	0.0	0.12688006	0.021860618	0.16873449	0.003986602	0.63076925	0.003406398
BC	Zfp804b		Queried		BC	0.803363563164423	BC		53.8422	4430.0	0.4208751	0.31994048	53.8422	0.018112082	0.4289428	0.023809524	5.8247848	0.024161736	0.4516129	4.325709	0.023076924	0.015699051
BC1A	Slit2		Queried	0.403107531271614	BC		BC1A		5.18095	25433.0	1.8364563	0.20684524	5.18095	0.007244833	0.08318891	0.2857143	0.0940995	0.027613413	0.052109182	1.0054734	0.017948719	0.0119668245
BC1B	Cabp5		Queried	0.406800647647181	BC		BC1B	6.022047	4.444829	2526.0	0.032846626	0.01860119	4.444829	0.20924781	0.033795495	0.007936508	0.03753696	0.012656148	0.0719603	0.003986602	0.010256411	0.005805687
BC1B	Car2		Queried	0.358643303348922	BC		BC1B	6.086614		2422.0	3.062517	0.8370536	2.7480402	2.158321	0.30935875	0.45238096	12.574239	0.11998685	0.2828784	0.2756801	0.06923077	0.5339751
BC2	Cdh8		Queried	0.302085933809013	BC		BC2	10.816294		7740.0	0.29281265	0.026785715	2.283607	0.004687833	0.01559792	0.023809524	0.012469469	0.009861933	0.014888338	0.3442856	0.0051282053	0.0031398104
BC2	Ebf1	Curated	Queried	0.336132511425278	BC		BC2	5.2827477		9756.0	1.0048753	0.122023806	0.027822787	0.00447475	11.000867	0.06349207	0.03316622	0.04766601	10.602978	7.694535	0.0051282053	0.010100711
BC2	Galntl6		Queried	0.307555277923678	BC		BC2	17.86262		7414.0	1.9896092	0.1279762	0.12672068	0.013211166	0.05372617	0.08730159	0.052191798	0.039119	0.099255584	11.727081	0.0076923077	0.18871446
BC2	Neto1	Curated	Queried	0.493327824575454	BC		BC2	8.448882		8352.0	0.042547952	0.0052083335	0.050704326	0.00042616663	0.0017331023	0.0	0.0020568196	0.0021367522	0.0	0.0146556655	0.0	0.0012440758
BC2	Nxph1		Queried	0.32316031962736	BC		BC2	12.891374		4753.0	0.15162633	0.01860119	0.08450478	0.0010654166	0.0	0.03968254	0.089086	0.004766601	0.004962779	0.452365	0.0076923077	0.0025770143
BC3A	Atp2b1		Queried	0.347093755103233	BC		BC3A	12.707733	6.534348	15218.0	1.6821215	0.73511904	6.534348	5.4747496	1.1152513	3.2857144	0.73891246	1.0996056	0.67493796	2.332048	0.20769231	0.74653435
BC3A	Cabp5		Queried	0.404792089567392	BC		BC3A	11.653204	4.444829	2526.0	0.032846626	0.01860119	4.444829	0.20924781	0.033795495	0.007936508	0.03753696	0.012656148	0.0719603	0.003986602	0.010256411	0.005805687
BC3A	Cdh18		Queried	0.382237130117662	BC		BC3A	37.17735	9.527268	4554.0	0.9534386	0.071428575	9.527268	31.799276	0.081455804	0.41269842	0.025838796	0.017094018	0.089330025	2.2901561	0.0	0.006812796
BC3A	Erbb4	Curated	Queried	0.751862917072432	BC		BC3A	45.071983		12355.0	0.45128408	0.1875	2.7192395	0.003409333	0.032928944	0.031746034	0.09371384	0.002629849	0.014888338	0.09515563	0.0025641026	0.0015402844
BC3A	Gm20754		Queried	0.475057340121056	BC		BC3A	23.580711	8.660295	4312.0	0.044049934	0.014880952	8.660295	0.006818666	0.034662046	0.007936508	0.025453143	0.014135437	0.20595534	0.043738257	0.012820513	0.003228673
BC3A	Gngt2		Queried	0.321448717335564	BC		BC3A	4.721111		1877.0	0.064240515	0.084821425	1.7564266	33.801834	0.18024263	0.015873017	0.060547628	1.2789283	0.094292805	0.005195654	0.046153847	0.027221564
BC3A	Grik1		Queried	0.5207011197443	BC		BC3A	50.785706	10.755712	6721.0	0.3607958	0.029017856	10.755712	0.008736416	0.056325823	1.1349206	0.025710246	0.013642341	0.052109182	0.5597582	0.06923077	0.0055094785
BC3A	Gsg1		Queried	0.56201944344812	BC		BC3A	14.506944		1586.0	0.043335877	0.017857144	2.2514708	0.0070317495	0.112651646	0.0	0.008998586	0.09993425	0.05459057	0.012335594	0.0	0.0017180095
BC3A	Kcnh7		Queried	0.469081143948351	BC		BC3A	18.780354		15226.0	1.9084283	0.1108631	1.1669294	0.0057532494	0.013864818	4.5555553	0.037151303	0.017422749	0.022332506	3.9903111	0.010256411	0.009745261
BC3A	Lrp1b		Queried	0.328222777307466	BC		BC3A	5.4212003		23774.0	2.1607368	0.21875	2.4031677	0.009801833	0.10571924	0.103174604	0.038308267	0.026134122	0.042183623	7.0241647	0.0025641026	0.008501185
BC3A	Ntng1		Queried	0.408122607923223	BC		BC3A	23.741495	7.5574265	8243.0	0.5849851	0.061011903	7.5574265	0.0076709995	0.05372617	0.06349207	0.03033809	0.029257068	0.104218364	1.6875745	0.028205128	0.0056279623
BC3A	Pcp2		Queried	0.35534008142508	BC		BC3A	8.171487	16.512503	1828.0	0.11075272	0.13839285	16.512503	0.05540166	0.112651646	0.031746034	0.08265844	0.07642998	0.19354838	0.011338943	0.0051282053	0.025888626
BC3A	Scg2		Queried	0.308251728690353	BC		BC3A	12.118614	4.3513393	2515.0	1.9776672	0.25520834	4.3513393	0.018538248	0.07538995	0.5714286	0.097184725	0.11702827	0.104218364	5.001487	0.017948719	0.021297393
BC3A	Scgn		Queried	0.336545313844644	BC		BC3A	5.5516624		1619.0	0.03085219	0.019345239	1.8635355	0.019390581	0.016464472	0.007936508	0.01889703	0.007889546	0.027295286	0.0031533372	0.0025641026	0.0051244074
BC3A	Slit2		Queried	0.563046173993444	BC		BC3A	80.14193	5.18095	25433.0	1.8364563	0.20684524	5.18095	0.007244833	0.08318891	0.2857143	0.0940995	0.027613413	0.052109182	1.0054734	0.017948719	0.0119668245
BC3B	Adamtsl1		Queried	0.310132346037516	BC		BC3B	16.297388		12767.0	0.25642034	1.0840774	1.4655719	0.016407415	0.07712305	0.007936508	16.207611	0.007889546	0.15384616	0.09794951	0.010256411	0.0073755924
BC3B	Cabp5		Queried	0.379405207376873	BC		BC3B	5.3672576	4.444829	2526.0	0.032846626	0.01860119	4.444829	0.20924781	0.033795495	0.007936508	0.03753696	0.012656148	0.0719603	0.003986602	0.010256411	0.005805687
BC3B	Cngb3		Queried	0.458428164737698	BC		BC3B	8.371714		4708.0	0.1771354	0.008928572	2.2632728	23.211378	0.011265164	0.015873017	0.018254275	0.0034516766	0.09677419	0.009018871	0.0025641026	0.00903436
BC3B	Gngt2		Queried	0.562657334036527	BC		BC3B	5.2700295		1877.0	0.064240515	0.084821425	1.7564266	33.801834	0.18024263	0.015873017	0.060547628	1.2789283	0.094292805	0.005195654	0.046153847	0.027221564
