Name	Major_Name	Marker	Ensembl	Coefficient
39_Novel	RGC	Pvalb	Pvalb	0.3138252883001661
39_Novel	RGC	Spon1	Spon1	0.3129303333305044
39_Novel	RGC	Slc24a2	Slc24a2	0.279818983
39_Novel	RGC	Ano3	Ano3	0.27843007715410534
39_Novel	RGC	Vsnl1	Vsnl1	0.27143444058950966
39_Novel	RGC	Kcnh7	Kcnh7	0.26607652697567796
39_Novel	RGC	Kcnd2	Kcnd2	-0.63915913
39_Novel	RGC	Ly6h	Ly6h	-0.605346532
39_Novel	RGC	Bc1	Bc1	-0.485707771
39_Novel	RGC	Stmn1	Stmn1	-0.470534133
39_Novel	RGC	Grip1	Grip1	-0.398707266
39_Novel	RGC	Ftl1	Ftl1	-0.388941127
39_Novel	RGC	Khdrbs2	Khdrbs2	-0.371514487
39_Novel	RGC	Synpr	Synpr	-0.366206344
39_Novel	RGC	Tmsb4x	Tmsb4x	-0.361406056
39_Novel	RGC	Cmss1	Cmss1	-0.355514676
39_Novel	RGC	Unc5d	Unc5d	-0.349854727
39_Novel	RGC	Tshz2	Tshz2	-0.345063304
39_Novel	RGC	Nrxn1	Nrxn1	-0.34384029
39_Novel	RGC	Pax6	Pax6	-0.324722645
39_Novel	RGC	Cst3	Cst3	-0.312942117
39_Novel	RGC	Grik2	Grik2	-0.310045485
39_Novel	RGC	mt-Nd1	mt-Nd1	-0.308941806
39_Novel	RGC	Xist	Xist	-0.307305044
39_Novel	RGC	Reln	Reln	-0.298288547
39_Novel	RGC	Nrgn	Nrgn	-0.29257009
3_FminiON	RGC	Foxp2	Foxp2	0.8371406124723718
3_FminiON	RGC	Grid2	Grid2	0.7996088588101066
3_FminiON	RGC	Pcdh7	Pcdh7	0.6474134619688261
3_FminiON	RGC	Kcnip4	Kcnip4	0.5302297159513417
3_FminiON	RGC	Trarg1	Trarg1	0.4970535981908057
3_FminiON	RGC	Kcnd2	Kcnd2	0.4865391589808498
3_FminiON	RGC	Nrgn	Nrgn	0.48311760951457083
3_FminiON	RGC	Mgat4c	Mgat4c	0.4696387801331382
3_FminiON	RGC	Zfp804b	Zfp804b	0.4327779575137637
3_FminiON	RGC	Spon1	Spon1	0.43064804882916663
3_FminiON	RGC	Pvalb	Pvalb	0.41173467198306807
3_FminiON	RGC	Ptchd4	Ptchd4	0.39935507072943927
3_FminiON	RGC	Dpp10	Dpp10	0.38165341969540734
3_FminiON	RGC	D130079A08Rik	D130079A08Rik	0.36529935935990354
3_FminiON	RGC	Kcnq5	Kcnq5	0.3537455628393417
3_FminiON	RGC	Kctd8	Kctd8	0.3447396122880574
3_FminiON	RGC	Ptprm	Ptprm	0.29268948857397137
3_FminiON	RGC	Schip1	Schip1	0.28838645349609304
3_FminiON	RGC	Nlgn1	Nlgn1	0.2757413400979645
3_FminiON	RGC	Frmpd4	Frmpd4	0.2745063150178429
3_FminiON	RGC	Galntl6	Galntl6	-1.058483796
3_FminiON	RGC	Gpc6	Gpc6	-0.690083438
3_FminiON	RGC	Csmd3	Csmd3	-0.673205475
3_FminiON	RGC	Lrrc4c	Lrrc4c	-0.663821922
3_FminiON	RGC	Pcp4	Pcp4	-0.652586537
3_FminiON	RGC	Grin2a	Grin2a	-0.595153334
3_FminiON	RGC	Thsd7b	Thsd7b	-0.484086885
3_FminiON	RGC	D130009I18Rik	D130009I18Rik	-0.483847321
3_FminiON	RGC	Lrp1b	Lrp1b	-0.469019439
3_FminiON	RGC	Vsnl1	Vsnl1	-0.464681907
3_FminiON	RGC	Tac1	Tac1	-0.453095804
3_FminiON	RGC	Dlgap1	Dlgap1	-0.449988837
3_FminiON	RGC	Pcdh9	Pcdh9	-0.435878153
3_FminiON	RGC	Ano3	Ano3	-0.393315067
3_FminiON	RGC	Cntn5	Cntn5	-0.378656743
3_FminiON	RGC	Tafa2	Tafa2	-0.375470754
3_FminiON	RGC	Actb	Actb	-0.371380251
3_FminiON	RGC	Sdk1	Sdk1	-0.366162501
3_FminiON	RGC	Pde3a	Pde3a	-0.340686437
3_FminiON	RGC	Adcy2	Adcy2	-0.336771381
40_M1dup	RGC	Opn4	Opn4	0.566607427
40_M1dup	RGC	Gm32647	Gm32647	0.42871089879893987
40_M1dup	RGC	Cd24a	Cd24a	0.399951887
40_M1dup	RGC	Cpne4	Cpne4	0.3962585008435715
40_M1dup	RGC	Thsd7b	Thsd7b	0.38283218233833594
40_M1dup	RGC	Rbms3	Rbms3	0.37349496067601545
40_M1dup	RGC	Gal	Gal	0.326225776
40_M1dup	RGC	Opcml	Opcml	0.29331609417681637
40_M1dup	RGC	Rprm	Rprm	0.28929737201585526
40_M1dup	RGC	Cntnap2	Cntnap2	0.28212404256629314
40_M1dup	RGC	Unc5d	Unc5d	0.27082716968219284
40_M1dup	RGC	Nrg1_ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	0.2652533455668042
40_M1dup	RGC	Etl4	Etl4	0.2652257035747608
40_M1dup	RGC	Ebf3	Ebf3	0.24438751548279575
40_M1dup	RGC	Sdk1	Sdk1	0.23376819814546626
40_M1dup	RGC	Sgcz	Sgcz	0.21688723530307524
40_M1dup	RGC	Sncg	Sncg	0.21535311880365998
40_M1dup	RGC	Ptprm	Ptprm	0.2126892337590311
40_M1dup	RGC	Clstn2	Clstn2	0.20928871588191572
40_M1dup	RGC	Resp18	Resp18	0.1830753982982615
40_M1dup	RGC	Calb2	Calb2	-0.414416504
40_M1dup	RGC	Nrg3	Nrg3	-0.393243645
40_M1dup	RGC	Kcnip4	Kcnip4	-0.377320131
40_M1dup	RGC	Asic2	Asic2	-0.360165744
40_M1dup	RGC	Pcdh9	Pcdh9	-0.291871748
40_M1dup	RGC	Ftl1	Ftl1	-0.291778677
40_M1dup	RGC	mt-Nd1	mt-Nd1	-0.283219158
40_M1dup	RGC	Bc1	Bc1	-0.283010717
40_M1dup	RGC	Aldoc	Aldoc	-0.27630897
40_M1dup	RGC	Ldhb	Ldhb	-0.263688307
40_M1dup	RGC	Bsg	Bsg	-0.248046651
40_M1dup	RGC	Mt1	Mt1	-0.246925364
40_M1dup	RGC	Actb	Actb	-0.223924449
40_M1dup	RGC	Csmd1	Csmd1	-0.223653865
40_M1dup	RGC	Ubc	Ubc	-0.221201168
40_M1dup	RGC	Cmss1	Cmss1	-0.215600139
40_M1dup	RGC	Cdh18	Cdh18	-0.208731405
40_M1dup	RGC	Pcp4	Pcp4	-0.201312537
40_M1dup	RGC	Glul	Glul	-0.19622054
40_M1dup	RGC	Vsnl1	Vsnl1	-0.196050806
41_AlphaONT	RGC	Etv1	Etv1	0.811746833
41_AlphaONT	RGC	Pvalb	Pvalb	0.7632888456138078
41_AlphaONT	RGC	Spp1	Spp1	0.5367221171328125
41_AlphaONT	RGC	Sgcz	Sgcz	0.39242932014806414
41_AlphaONT	RGC	Cdkn1c	Cdkn1c	0.36462341492329337
41_AlphaONT	RGC	Crip2	Crip2	0.33153978580966725
41_AlphaONT	RGC	Kcnb2	Kcnb2	0.31729149086888087
41_AlphaONT	RGC	Gm32647	Gm32647	0.31427787125455003
41_AlphaONT	RGC	Pcdh9	Pcdh9	0.29926259928234633
41_AlphaONT	RGC	Pcdh17	Pcdh17	0.2922912316156797
41_AlphaONT	RGC	Sema3a	Sema3a	0.2891466401780241
41_AlphaONT	RGC	Mgat4c	Mgat4c	0.2728664876036428
41_AlphaONT	RGC	Clu	Clu	0.27130391407731513
41_AlphaONT	RGC	Epha6	Epha6	0.2677198252843993
41_AlphaONT	RGC	Nkain2	Nkain2	0.26579350950031483
41_AlphaONT	RGC	Rgs6	Rgs6	0.2628020698464074
41_AlphaONT	RGC	Aldoc	Aldoc	0.2606010276983753
41_AlphaONT	RGC	Nefm	Nefm	0.24228822798645036
41_AlphaONT	RGC	Cplx1	Cplx1	0.23755016608419235
41_AlphaONT	RGC	Asic2	Asic2	0.22280309406660215
41_AlphaONT	RGC	mt-Nd1	mt-Nd1	-0.487554832
41_AlphaONT	RGC	Calb2	Calb2	-0.455428102
41_AlphaONT	RGC	Tenm2	Tenm2	-0.421611071
41_AlphaONT	RGC	Unc5d	Unc5d	-0.398387737
41_AlphaONT	RGC	Ftl1	Ftl1	-0.396540254
41_AlphaONT	RGC	Pcp4	Pcp4	-0.378232585
41_AlphaONT	RGC	Synpr	Synpr	-0.372247952
41_AlphaONT	RGC	Rbfox1	Rbfox1	-0.345854861
41_AlphaONT	RGC	Actb	Actb	-0.339882099
41_AlphaONT	RGC	Mt1	Mt1	-0.330719709
41_AlphaONT	RGC	Xist	Xist	-0.322112089
41_AlphaONT	RGC	Bc1	Bc1	-0.315861127
41_AlphaONT	RGC	Slc8a1	Slc8a1	-0.297752266
41_AlphaONT	RGC	Kcnd2	Kcnd2	-0.285559994
41_AlphaONT	RGC	Cartpt	Cartpt	-0.282940961
41_AlphaONT	RGC	Ncam2	Ncam2	-0.270452504
41_AlphaONT	RGC	Sorcs1	Sorcs1	-0.267240379
41_AlphaONT	RGC	Nlgn1	Nlgn1	-0.266409877
41_AlphaONT	RGC	Slc24a3	Slc24a3	-0.264915872
41_AlphaONT	RGC	Cmss1	Cmss1	-0.262571071
42_AlphaOFFS	RGC	Spp1	Spp1	0.8039029881585923
42_AlphaOFFS	RGC	Ntng1	Ntng1	0.47161218631460844
42_AlphaOFFS	RGC	Nefm	Nefm	0.3603270804347257
42_AlphaOFFS	RGC	Pvalb	Pvalb	0.3486009101123481
42_AlphaOFFS	RGC	Igfbp2	Igfbp2	0.3292870417053227
42_AlphaOFFS	RGC	Zmat4	Zmat4	0.31357404654452387
42_AlphaOFFS	RGC	Meis2	Meis2	0.3087384600118482
42_AlphaOFFS	RGC	Cplx1	Cplx1	0.28190596157750525
42_AlphaOFFS	RGC	Nme7	Nme7	0.2796445029323536
42_AlphaOFFS	RGC	Ctxn3	Ctxn3	0.27047238528436063
42_AlphaOFFS	RGC	Nefl	Nefl	0.264774373
42_AlphaOFFS	RGC	Nxph1	Nxph1	0.24932570965287437
42_AlphaOFFS	RGC	Lrrc4c	Lrrc4c	0.2462795578171028
42_AlphaOFFS	RGC	Cdh12	Cdh12	0.24555412905457036
42_AlphaOFFS	RGC	Ralyl	Ralyl	0.2361610703286209
42_AlphaOFFS	RGC	Aldoc	Aldoc	0.22322212879648512
42_AlphaOFFS	RGC	Sparcl1	Sparcl1	0.21419587683236327
42_AlphaOFFS	RGC	Fabp5	Fabp5	0.19838229545322802
42_AlphaOFFS	RGC	Kcnc2	Kcnc2	0.18861741300997956
42_AlphaOFFS	RGC	Nrg1_ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	0.18856597597622216
42_AlphaOFFS	RGC	Stmn1	Stmn1	-0.539974367
42_AlphaOFFS	RGC	mt-Nd1	mt-Nd1	-0.465648564
42_AlphaOFFS	RGC	Scg2	Scg2	-0.368578811
42_AlphaOFFS	RGC	Ftl1	Ftl1	-0.343324618
42_AlphaOFFS	RGC	Synpr	Synpr	-0.338378721
42_AlphaOFFS	RGC	Zfp804b	Zfp804b	-0.333735805
42_AlphaOFFS	RGC	Ly6h	Ly6h	-0.326570346
42_AlphaOFFS	RGC	Tmsb10	Tmsb10	-0.324745757
42_AlphaOFFS	RGC	Bc1	Bc1	-0.308823585
42_AlphaOFFS	RGC	Fxyd7	Fxyd7	-0.29540625
42_AlphaOFFS	RGC	Actb	Actb	-0.280432409
42_AlphaOFFS	RGC	Xist	Xist	-0.268380272
42_AlphaOFFS	RGC	Kcnh7	Kcnh7	-0.267845349
42_AlphaOFFS	RGC	Tmsb4x	Tmsb4x	-0.261035275
42_AlphaOFFS	RGC	Kirrel3	Kirrel3	-0.255966758
42_AlphaOFFS	RGC	Unc5d	Unc5d	-0.250580618
42_AlphaOFFS	RGC	Hpca	Hpca	-0.245147727
42_AlphaOFFS	RGC	Zfp804a	Zfp804a	-0.239859353
42_AlphaOFFS	RGC	Prkg1	Prkg1	-0.239175632
42_AlphaOFFS	RGC	Marchf1	Marchf1	-0.23783203
43_AlphaONS	RGC	Il1rapl2	Il1rapl2	0.4943379450046857
43_AlphaONS	RGC	Ctxn3	Ctxn3	0.49174924819920063
43_AlphaONS	RGC	Spp1	Spp1	0.40280002255475433
43_AlphaONS	RGC	Calb1	Calb1	0.3827368000150231
43_AlphaONS	RGC	Pvalb	Pvalb	0.3575623026907526
43_AlphaONS	RGC	Rgs4	Rgs4	0.2947043657761113
43_AlphaONS	RGC	Nefm	Nefm	0.27446878734739383
43_AlphaONS	RGC	Prph	Prph	0.2612159019526745
43_AlphaONS	RGC	Nrg1_ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	0.239950071
43_AlphaONS	RGC	Gm32647	Gm32647	0.2135592039944446
43_AlphaONS	RGC	Sgcz	Sgcz	0.2058338956141862
43_AlphaONS	RGC	Cplx1	Cplx1	0.20178297167795103
43_AlphaONS	RGC	Sdk1	Sdk1	0.17332375471765166
43_AlphaONS	RGC	Slc24a2	Slc24a2	0.1717023028623214
43_AlphaONS	RGC	Dlgap1	Dlgap1	0.17103265604225681
43_AlphaONS	RGC	Nefl	Nefl	0.17075525548907716
43_AlphaONS	RGC	Fat3	Fat3	0.16777681149069204
43_AlphaONS	RGC	S100b	S100b	0.16740518261590207
43_AlphaONS	RGC	Coch	Coch	0.16298665816254648
43_AlphaONS	RGC	Aldoc	Aldoc	0.16050796906921735
43_AlphaONS	RGC	Stmn1	Stmn1	-0.356176763
43_AlphaONS	RGC	Ly6h	Ly6h	-0.348065734
43_AlphaONS	RGC	mt-Nd1	mt-Nd1	-0.3472037
43_AlphaONS	RGC	Tenm2	Tenm2	-0.315938927
43_AlphaONS	RGC	Synpr	Synpr	-0.287305045
43_AlphaONS	RGC	Grip1	Grip1	-0.28474753
43_AlphaONS	RGC	Xist	Xist	-0.275835069
43_AlphaONS	RGC	Calb2	Calb2	-0.273017608
43_AlphaONS	RGC	Lrrc4c	Lrrc4c	-0.268601719
43_AlphaONS	RGC	Tmsb10	Tmsb10	-0.265371457
43_AlphaONS	RGC	Basp1	Basp1	-0.257779686
43_AlphaONS	RGC	Grm8	Grm8	-0.245620813
43_AlphaONS	RGC	Bc1	Bc1	-0.242270822
43_AlphaONS	RGC	Gabrg3	Gabrg3	-0.231732722
43_AlphaONS	RGC	Cartpt	Cartpt	-0.225275816
43_AlphaONS	RGC	Grik2	Grik2	-0.217209558
43_AlphaONS	RGC	Gng13	Gng13	-0.212716447
43_AlphaONS	RGC	Ftl1	Ftl1	-0.212479307
43_AlphaONS	RGC	Nrxn1	Nrxn1	-0.209821004
43_AlphaONS	RGC	Cntn4	Cntn4	-0.207913429
44_Novel	RGC	Sdk1	Sdk1	0.5587306602905002
44_Novel	RGC	Cntnap2	Cntnap2	0.5578329518523377
44_Novel	RGC	Etl4	Etl4	0.3899135467431401
44_Novel	RGC	Grm5	Grm5	0.30302081181778956
44_Novel	RGC	Resp18	Resp18	0.2992080256299833
44_Novel	RGC	Pou6f2	Pou6f2	0.2924976764639492
44_Novel	RGC	Clu	Clu	0.28711160149151715
44_Novel	RGC	Rgs6	Rgs6	0.2732061441049262
44_Novel	RGC	Chrm3	Chrm3	0.26172977161400385
44_Novel	RGC	Nlgn1	Nlgn1	0.2452931483308296
44_Novel	RGC	Pcdh9	Pcdh9	0.24094656174467932
44_Novel	RGC	Pcdh17	Pcdh17	0.21707831252149046
44_Novel	RGC	Ntng1	Ntng1	0.21671723898503123
44_Novel	RGC	Tenm1	Tenm1	0.21573500971712464
44_Novel	RGC	Ebf3	Ebf3	0.21495696276354395
44_Novel	RGC	Lingo2	Lingo2	0.1985006752492806
44_Novel	RGC	Htr2c	Htr2c	0.18841563734242386
44_Novel	RGC	Sorcs1	Sorcs1	0.18720528229731517
44_Novel	RGC	Nell1	Nell1	0.180131925
44_Novel	RGC	Gabrb1	Gabrb1	0.1781745995584812
44_Novel	RGC	mt-Nd1	mt-Nd1	-0.558022394
44_Novel	RGC	Asic2	Asic2	-0.526341209
44_Novel	RGC	Synpr	Synpr	-0.38211981
44_Novel	RGC	Mgat4c	Mgat4c	-0.380930476
44_Novel	RGC	Actb	Actb	-0.368722306
44_Novel	RGC	Ftl1	Ftl1	-0.347820449
44_Novel	RGC	Mt1	Mt1	-0.270529356
44_Novel	RGC	Kcnip4	Kcnip4	-0.263007482
44_Novel	RGC	Inpp4b	Inpp4b	-0.2594878
44_Novel	RGC	Pcp4	Pcp4	-0.24619389
44_Novel	RGC	Ebf1	Ebf1	-0.245649253
44_Novel	RGC	Tmsb10	Tmsb10	-0.242114441
44_Novel	RGC	Gnb1	Gnb1	-0.237375335
44_Novel	RGC	Aldoc	Aldoc	-0.234488084
44_Novel	RGC	Grm7	Grm7	-0.234420405
44_Novel	RGC	Tmsb4x	Tmsb4x	-0.23295889
44_Novel	RGC	Car2	Car2	-0.230379971
44_Novel	RGC	Gpc6	Gpc6	-0.227703929
44_Novel	RGC	Slc8a1	Slc8a1	-0.22532568
44_Novel	RGC	Grip1	Grip1	-0.214206888
45_AlphaOFFT	RGC	Spp1	Spp1	0.025878086
45_AlphaOFFT	RGC	Pvalb	Pvalb	0.013080906029597956
45_AlphaOFFT	RGC	Coch	Coch	0.012871445
45_AlphaOFFT	RGC	Etv1	Etv1	0.009673681
45_AlphaOFFT	RGC	Gal	Gal	0.008038311
45_AlphaOFFT	RGC	Cdkn1c	Cdkn1c	0.005486534
45_AlphaOFFT	RGC	6330411D24Rik	6330411D24Rik	0.004198272
45_AlphaOFFT	RGC	Mafb	Mafb	0.002784123
45_AlphaOFFT	RGC	Kcnip2	Kcnip2	0.000495933
45_AlphaOFFT	RGC	Igfbp2	Igfbp2	0.000163182
45_AlphaOFFT	RGC	Cfap299	Cfap299	-0.000336161
45_AlphaOFFT	RGC	Slitrk6	Slitrk6	-0.000395927
45_AlphaOFFT	RGC	Clnk	Clnk	-0.000566306
45_AlphaOFFT	RGC	Fgf2	Fgf2	-0.000615809
45_AlphaOFFT	RGC	Pou3f1	Pou3f1	-0.000665888
45_AlphaOFFT	RGC	Klkb1	Klkb1	-0.000718202
45_AlphaOFFT	RGC	Gm11337	Gm11337	-0.00072972
45_AlphaOFFT	RGC	4933406J10Rik	4933406J10Rik	-0.000737263
45_AlphaOFFT	RGC	Gm2233	Gm2233	-0.000757262
45_AlphaOFFT	RGC	C430042M11Rik	C430042M11Rik	-0.000760292
45_AlphaOFFT	RGC	mt-Nd1	mt-Nd1	-0.289564
45_AlphaOFFT	RGC	Tmsb10	Tmsb10	-0.164871262
45_AlphaOFFT	RGC	Zfp804b	Zfp804b	-0.157045998
45_AlphaOFFT	RGC	Actb	Actb	-0.152730323
45_AlphaOFFT	RGC	Gng13	Gng13	-0.141032349
45_AlphaOFFT	RGC	Tma7	Tma7	-0.135978501
45_AlphaOFFT	RGC	Ftl1	Ftl1	-0.135262257
45_AlphaOFFT	RGC	Pcdh9	Pcdh9	-0.134573018
45_AlphaOFFT	RGC	Bsg	Bsg	-0.128059642
45_AlphaOFFT	RGC	Kcnip4	Kcnip4	-0.123200179
45_AlphaOFFT	RGC	Pcp4	Pcp4	-0.122830003
45_AlphaOFFT	RGC	Unc119	Unc119	-0.12246347
45_AlphaOFFT	RGC	Tenm2	Tenm2	-0.120937178
45_AlphaOFFT	RGC	Tmsb4x	Tmsb4x	-0.116969396
45_AlphaOFFT	RGC	Dmd	Dmd	-0.113849998
45_AlphaOFFT	RGC	Atp2b1	Atp2b1	-0.11350582
45_AlphaOFFT	RGC	Prkg1	Prkg1	-0.110638318
45_AlphaOFFT	RGC	Cst3	Cst3	-0.110153118
45_AlphaOFFT	RGC	Hmgn1	Hmgn1	-0.108260953
45_AlphaOFFT	RGC	Hcn1	Hcn1	-0.107671066
4_FminiOFF	RGC	Rprm	Rprm	0.9006240022799543
4_FminiOFF	RGC	Lrrc4c	Lrrc4c	0.7890101770305118
4_FminiOFF	RGC	Tafa1	Tafa1	0.7501603437138226
4_FminiOFF	RGC	Tshz2	Tshz2	0.6849823047418245
4_FminiOFF	RGC	Galntl6	Galntl6	0.6538490685560747
4_FminiOFF	RGC	Grin3a	Grin3a	0.6450937467223897
4_FminiOFF	RGC	Tafa2	Tafa2	0.6341932628373023
4_FminiOFF	RGC	Lmo4	Lmo4	0.6311680931997072
4_FminiOFF	RGC	Pde1a	Pde1a	0.6043571736732166
4_FminiOFF	RGC	Rgs6	Rgs6	0.4987638503274538
4_FminiOFF	RGC	Csmd3	Csmd3	0.46481375395837554
4_FminiOFF	RGC	Calb2	Calb2	0.45586448053121115
4_FminiOFF	RGC	Plxna2	Plxna2	0.4391967700678389
4_FminiOFF	RGC	Thrb	Thrb	0.43735399711435197
4_FminiOFF	RGC	Zeb2	Zeb2	0.4367471351100172
4_FminiOFF	RGC	Dpp10	Dpp10	0.42345064124598875
4_FminiOFF	RGC	Foxp2	Foxp2	0.40856490085721203
4_FminiOFF	RGC	Rgs10	Rgs10	0.4035597694249026
4_FminiOFF	RGC	Reln	Reln	0.3930764511222245
4_FminiOFF	RGC	Gpc6	Gpc6	0.3680095113552441
4_FminiOFF	RGC	Pcdh9	Pcdh9	-1.037054578
4_FminiOFF	RGC	mt-Nd1	mt-Nd1	-0.719781886
4_FminiOFF	RGC	Zfp804b	Zfp804b	-0.653642367
4_FminiOFF	RGC	Dscam	Dscam	-0.634925972
4_FminiOFF	RGC	Lhfpl3	Lhfpl3	-0.607353026
4_FminiOFF	RGC	Gabra2	Gabra2	-0.553744664
4_FminiOFF	RGC	Nlgn1	Nlgn1	-0.547973012
4_FminiOFF	RGC	Nrxn1	Nrxn1	-0.497208039
4_FminiOFF	RGC	Cntn5	Cntn5	-0.495967274
4_FminiOFF	RGC	Csmd1	Csmd1	-0.494619023
4_FminiOFF	RGC	Gabrb1	Gabrb1	-0.47076944
4_FminiOFF	RGC	Dmd	Dmd	-0.465768922
4_FminiOFF	RGC	Synpr	Synpr	-0.449828011
4_FminiOFF	RGC	Kcnh7	Kcnh7	-0.44816392
4_FminiOFF	RGC	Ntng1	Ntng1	-0.423547228
4_FminiOFF	RGC	Pou6f2	Pou6f2	-0.410188571
4_FminiOFF	RGC	Egfem1	Egfem1	-0.404817825
4_FminiOFF	RGC	Rbms3	Rbms3	-0.399091437
4_FminiOFF	RGC	Ano3	Ano3	-0.398808308
4_FminiOFF	RGC	Ptchd4	Ptchd4	-0.391222802
5_J-RGC	RGC	Crip2	Crip2	1.721893318215283
5_J-RGC	RGC	Dgkb	Dgkb	0.8446221448259834
5_J-RGC	RGC	Kcnd2	Kcnd2	0.8264742487429788
5_J-RGC	RGC	Gm13889	Gm13889	0.8150950024526775
5_J-RGC	RGC	Jam2	Jam2	0.7912546341748617
5_J-RGC	RGC	Spock3	Spock3	0.7740153668251312
5_J-RGC	RGC	Lrrc4c	Lrrc4c	0.7261623729886539
5_J-RGC	RGC	Xist	Xist	0.7062482450948622
5_J-RGC	RGC	Lingo2	Lingo2	0.682664742
5_J-RGC	RGC	Slc24a2	Slc24a2	0.6634229378500688
5_J-RGC	RGC	Tenm2	Tenm2	0.6151375534947627
5_J-RGC	RGC	Pcdh10	Pcdh10	0.5585585067982788
5_J-RGC	RGC	D130079A08Rik	D130079A08Rik	0.5490790323652955
5_J-RGC	RGC	Nav3	Nav3	0.5274682665993404
5_J-RGC	RGC	Ntrk3	Ntrk3	0.5197227212379901
5_J-RGC	RGC	Nkain3	Nkain3	0.5082580297052082
5_J-RGC	RGC	Nrg3os	Nrg3os	0.48503743784551434
5_J-RGC	RGC	Ctxn3	Ctxn3	0.4822589910305986
5_J-RGC	RGC	Gm20642	Gm20642	0.4668748508762029
5_J-RGC	RGC	Ebf1	Ebf1	0.4656548073513563
5_J-RGC	RGC	Zfp804b	Zfp804b	-1.346011637
5_J-RGC	RGC	mt-Nd1	mt-Nd1	-1.138254483
5_J-RGC	RGC	Calb1	Calb1	-1.050879998
5_J-RGC	RGC	Cartpt	Cartpt	-1.044264248
5_J-RGC	RGC	Gabrg3	Gabrg3	-0.996079554
5_J-RGC	RGC	Scg2	Scg2	-0.965882667
5_J-RGC	RGC	Vsnl1	Vsnl1	-0.900846499
5_J-RGC	RGC	Cdh18	Cdh18	-0.894486058
5_J-RGC	RGC	Nrgn	Nrgn	-0.893975083
5_J-RGC	RGC	Cdh8	Cdh8	-0.887827955
5_J-RGC	RGC	Gabrb1	Gabrb1	-0.865154592
5_J-RGC	RGC	Cntnap5a	Cntnap5a	-0.844527795
5_J-RGC	RGC	Sgcz	Sgcz	-0.822637127
5_J-RGC	RGC	Grin2a	Grin2a	-0.777766593
5_J-RGC	RGC	Tac1	Tac1	-0.740217455
5_J-RGC	RGC	Csmd1	Csmd1	-0.732536586
5_J-RGC	RGC	Astn2	Astn2	-0.726902002
5_J-RGC	RGC	Pvalb	Pvalb	-0.689207215
5_J-RGC	RGC	Slit2	Slit2	-0.633388352
5_J-RGC	RGC	Rbfox1	Rbfox1	-0.624837065
6_W3B	RGC	Penk	Penk	1.3079245648651057
6_W3B	RGC	Sgcz	Sgcz	1.2729663248650895
6_W3B	RGC	Ptn	Ptn	0.7620195951691444
6_W3B	RGC	Sgcd	Sgcd	0.7214671744042442
6_W3B	RGC	Pcdh17	Pcdh17	0.6848054562997543
6_W3B	RGC	Zfp804b	Zfp804b	0.6397459320349127
6_W3B	RGC	Kcnh7	Kcnh7	0.6100076150126348
6_W3B	RGC	Pcp4	Pcp4	0.6086620175943137
6_W3B	RGC	Grin2a	Grin2a	0.5786612095931406
6_W3B	RGC	Lrrc4c	Lrrc4c	0.5034463464365262
6_W3B	RGC	Nrn1	Nrn1	0.48111632725922837
6_W3B	RGC	Kcnd2	Kcnd2	0.4133608436798865
6_W3B	RGC	Galntl6	Galntl6	0.390802848
6_W3B	RGC	Pcdh7	Pcdh7	0.38889139824476304
6_W3B	RGC	Thy1	Thy1	0.3747009396317838
6_W3B	RGC	Fxyd7	Fxyd7	0.3655282720591768
6_W3B	RGC	Ptchd4	Ptchd4	0.35410955400737026
6_W3B	RGC	Galnt17	Galnt17	0.33995431393822073
6_W3B	RGC	Cfap206	Cfap206	0.33773281911841435
6_W3B	RGC	Tppp3	Tppp3	0.3226386513619267
6_W3B	RGC	Scg2	Scg2	-0.917893413
6_W3B	RGC	Pvalb	Pvalb	-0.760099293
6_W3B	RGC	Tafa2	Tafa2	-0.648813821
6_W3B	RGC	Pcdh9	Pcdh9	-0.566747468
6_W3B	RGC	Asic2	Asic2	-0.542205428
6_W3B	RGC	Calb2	Calb2	-0.516854368
6_W3B	RGC	Dpp10	Dpp10	-0.511940452
6_W3B	RGC	Synpr	Synpr	-0.488091616
6_W3B	RGC	Dlgap1	Dlgap1	-0.450838016
6_W3B	RGC	Tshz2	Tshz2	-0.447096957
6_W3B	RGC	mt-Nd1	mt-Nd1	-0.44306746
6_W3B	RGC	Cntn5	Cntn5	-0.437518472
6_W3B	RGC	Csmd3	Csmd3	-0.425830293
6_W3B	RGC	Ntng1	Ntng1	-0.421564058
6_W3B	RGC	Grid2	Grid2	-0.419038621
6_W3B	RGC	Ptprm	Ptprm	-0.410918676
6_W3B	RGC	Sphkap	Sphkap	-0.409507668
6_W3B	RGC	Lrp1b	Lrp1b	-0.399076041
6_W3B	RGC	Pitpnc1	Pitpnc1	-0.392763456
6_W3B	RGC	Nkain3	Nkain3	-0.385842031
7_Novel	RGC	Gabrg3	Gabrg3	0.8749088757723517
7_Novel	RGC	Lrrc4c	Lrrc4c	0.8145004876953603
7_Novel	RGC	Synpr	Synpr	0.7315947440573127
7_Novel	RGC	Prph	Prph	0.7205064787684419
7_Novel	RGC	Tbx20	Tbx20	0.6535885904388785
7_Novel	RGC	Vsnl1	Vsnl1	0.5836785016991899
7_Novel	RGC	Kitl	Kitl	0.5738437235752768
