Gene,Cell,Subclass,Ensembl,Gene,Coefficient
Cntnap2,AC,AC_27,ENSMUSG00000039419,Cntnap2,0.2823564617172679
Inpp4b,AC,AC_27,ENSMUSG00000037940,Inpp4b,0.23607796018853
Kirrel3,AC,AC_27,ENSMUSG00000032036,Kirrel3,0.2501482654897086
Pex5l,AC,AC_27,ENSMUSG00000027674,Pex5l,0.2361158154731523
Tenm4,AC,AC_27,ENSMUSG00000048078,Tenm4,0.2555917681981409
Car10,AC,AC_27,ENSMUSG00000056158,Car10,0.2416865316519253
Pde4b,AC,AC_27,ENSMUSG00000028525,Pde4b,0.2371878510545935
Lrrtm4,AC,AC_27,ENSMUSG00000052581,Lrrtm4,0.2280073096223578
Cadm1,AC,AC_27,ENSMUSG00000032076,Cadm1,0.2409373057966677
Pcp4,AC,AC_27,ENSMUSG00000090223,Pcp4,0.5136528001358457
Filip1l,AC,AC_27,ENSMUSG00000043336,Filip1l,0.2269512827878652
Galntl6,AC,AC_27,ENSMUSG00000096914,Galntl6,0.7129645532278838
Dpp6,AC,AC_27,ENSMUSG00000061576,Dpp6,0.266612646803621
Unc5d,AC,AC_27,ENSMUSG00000063626,Unc5d,0.3311521577560823
Unc13c,AC,AC_27,ENSMUSG00000062151,Unc13c,0.3134904912479176
Zfhx3,AC,AC_27,ENSMUSG00000038872,Zfhx3,0.2352211854103206
Brinp3,AC,AC_28,ENSMUSG00000035131,Brinp3,0.5052855045188277
Dcc,AC,AC_28,ENSMUSG00000060534,Dcc,0.2633213179941833
Ntm,AC,AC_28,ENSMUSG00000059974,Ntm,0.1980501868691468
Ntng1,AC,AC_28,ENSMUSG00000059857,Ntng1,0.2023753823342097
Pde10a,AC,AC_28,ENSMUSG00000023868,Pde10a,0.242132349983186
Opcml,AC,AC_28,ENSMUSG00000062257,Opcml,0.2957896527833514
Pcdh17,AC,AC_28,ENSMUSG00000035566,Pcdh17,0.4353895283048039
Fgf14,AC,AC_28,ENSMUSG00000025551,Fgf14,0.4885091692476002
Sgcd,AC,AC_28,ENSMUSG00000020354,Sgcd,0.3447115554628698
Hs6st3,AC,AC_28,ENSMUSG00000053465,Hs6st3,0.304704287488957
Car10,AC,AC_28,ENSMUSG00000056158,Car10,0.2741586279776247
Mdga2,AC,AC_28,ENSMUSG00000034912,Mdga2,0.2705543477733025
Erbb4,AC,AC_28,ENSMUSG00000062209,Erbb4,0.2046106578244831
Dab1,AC,AC_28,ENSMUSG00000028519,Dab1,0.2299238635943526
Meis2,AC,AC_29,ENSMUSG00000027210,Meis2,0.1335037820780041
Pcdh9,AC,AC_29,ENSMUSG00000055421,Pcdh9,0.3437345227136246
Csmd1,AC,AC_29,ENSMUSG00000060924,Csmd1,0.3138644951849247
Vstm2b,AC,AC_29,ENSMUSG00000039257,Vstm2b,0.1875146144819133
Galntl6,AC,AC_29,ENSMUSG00000096914,Galntl6,0.2810828109191961
Pcp4l1,AC,AC_29,ENSMUSG00000038370,Pcp4l1,0.1514839508607685
Glra1,AC,AC_29,ENSMUSG00000000263,Glra1,0.2649281170609197
Myo16,AC,AC_29,ENSMUSG00000039057,Myo16,0.164151775090636
Lrp1b,AC,AC_29,ENSMUSG00000049252,Lrp1b,0.2190019967073134
Zeb2,AC,AC_29,ENSMUSG00000026872,Zeb2,0.1485333757183933
Shisa8,AC,AC_29,ENSMUSG00000096883,Shisa8,0.1663648699377018
Opcml,AC,AC_29,ENSMUSG00000062257,Opcml,0.1749133181286102
Nell1,AC,AC_29,ENSMUSG00000055409,Nell1,0.2860057218206065
Tmem108,AC,AC_29,ENSMUSG00000042757,Tmem108,0.1547678450495119
Dmd,AC,AC_29,ENSMUSG00000045103,Dmd,0.2286629316120825
Khdrbs3,AC,AC_29,ENSMUSG00000022332,Khdrbs3,0.1416879527795993
Nckap5,AC,AC_29,ENSMUSG00000049690,Nckap5,0.1325339079523736
Id4,AC,AC_29,ENSMUSG00000021379,Id4,0.1554396218191597
Nrg1_ENSMUSG00000062991,AC,AC_3,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,0.3424682053942282
Pak5,AC,AC_3,ENSMUSG00000039913,Pak5,0.1719665191098031
Kcnma1,AC,AC_3,ENSMUSG00000063142,Kcnma1,0.250018832405429
Apba1,AC,AC_3,ENSMUSG00000024897,Apba1,0.1375086783198354
Car2,AC,AC_3,ENSMUSG00000027562,Car2,0.2793006311034012
Magi2,AC,AC_3,ENSMUSG00000040003,Magi2,0.1864054540430468
Nebl,AC,AC_3,ENSMUSG00000053702,Nebl,0.1488370604900283
Nfia,AC,AC_3,ENSMUSG00000028565,Nfia,0.137001236583494
Csmd3,AC,AC_3,ENSMUSG00000022311,Csmd3,0.1982270475914351
Rbfox1,AC,AC_3,ENSMUSG00000008658,Rbfox1,0.167208248467497
Eif1b,AC,AC_3,ENSMUSG00000006941,Eif1b,0.1653960833745474
Calm1,AC,AC_3,ENSMUSG00000001175,Calm1,0.1332259384669973
Dab1,AC,AC_3,ENSMUSG00000028519,Dab1,0.1992772949480148
Pde8b,AC,AC_3,ENSMUSG00000021684,Pde8b,0.1610924950608144
Dync1i1,AC,AC_3,ENSMUSG00000029757,Dync1i1,0.1452843913849027
Cntn5,AC,AC_30,ENSMUSG00000039488,Cntn5,0.4763230288140841
Lrfn5,AC,AC_30,ENSMUSG00000035653,Lrfn5,0.2631643981873493
Calb2,AC,AC_30,ENSMUSG00000003657,Calb2,0.2640348324072475
Nlgn1,AC,AC_30,ENSMUSG00000063887,Nlgn1,0.169163652604928
Lrp1b,AC,AC_30,ENSMUSG00000049252,Lrp1b,0.169127685331775
Lgr5,AC,AC_30,ENSMUSG00000020140,Lgr5,0.1687442807576354
Egfem1,AC,AC_30,ENSMUSG00000063600,Egfem1,0.2266068671004323
Ppp1r17,AC,AC_30,ENSMUSG00000002930,Ppp1r17,0.1927261406785021
Grid2,AC,AC_30,ENSMUSG00000071424,Grid2,0.2579614589231109
Stmn1,AC,AC_30,ENSMUSG00000028832,Stmn1,0.2141852691963622
Stxbp6,AC,AC_31,ENSMUSG00000046314,Stxbp6,0.2145553491306169
Pcsk2,AC,AC_31,ENSMUSG00000027419,Pcsk2,0.2361330422764908
Chgb,AC,AC_31,ENSMUSG00000027350,Chgb,0.2652841333890857
Filip1l,AC,AC_31,ENSMUSG00000043336,Filip1l,0.2200045180178612
Cacng3,AC,AC_31,ENSMUSG00000066189,Cacng3,0.2213770706607071
Ptprd,AC,AC_31,ENSMUSG00000028399,Ptprd,0.2343708175790731
Zmat4,AC,AC_31,ENSMUSG00000037492,Zmat4,0.1902729913452368
Zfhx3,AC,AC_31,ENSMUSG00000038872,Zfhx3,0.2114400693349225
Tac1,AC,AC_31,ENSMUSG00000061762,Tac1,0.6546096551927115
Cdh20,AC,AC_31,ENSMUSG00000050840,Cdh20,0.3398413227477732
Hs6st3,AC,AC_31,ENSMUSG00000053465,Hs6st3,0.2499562317290018
Cxcl14,AC,AC_31,ENSMUSG00000021508,Cxcl14,0.3515961680874621
Tpbg,AC,AC_31,ENSMUSG00000035274,Tpbg,0.4345260628195115
Csmd1,AC,AC_31,ENSMUSG00000060924,Csmd1,0.4065795320457394
Pcp4,AC,AC_31,ENSMUSG00000090223,Pcp4,0.1892351212307167
Il1rapl2,AC,AC_31,ENSMUSG00000059203,Il1rapl2,0.2524742352149278
Tafa2,AC,AC_31,ENSMUSG00000044071,Tafa2,0.1997085229414819
Lingo2,AC,AC_32,ENSMUSG00000045083,Lingo2,0.4715170841890772
Pcdh9,AC,AC_32,ENSMUSG00000055421,Pcdh9,0.3958620059000925
Adarb2,AC,AC_32,ENSMUSG00000052551,Adarb2,0.7153521943714191
Pcdh7,AC,AC_32,ENSMUSG00000029108,Pcdh7,0.6672317101849776
Ncam2,AC,AC_32,ENSMUSG00000022762,Ncam2,0.2886942505605088
Tfap2b,AC,AC_32,ENSMUSG00000025927,Tfap2b,0.3548498507023994
Zeb2,AC,AC_32,ENSMUSG00000026872,Zeb2,0.3968113859673484
Cdh18,AC,AC_32,ENSMUSG00000040420,Cdh18,0.372192295038353
Ptprd,AC,AC_32,ENSMUSG00000028399,Ptprd,0.3524858286718598
Tac1,AC,AC_32,ENSMUSG00000061762,Tac1,0.5351288347913176
Plcb1,AC,AC_32,ENSMUSG00000051177,Plcb1,0.3143188762671051
Maf,AC,AC_32,ENSMUSG00000055435,Maf,0.7200282790818329
Kcnip1,AC,AC_32,ENSMUSG00000053519,Kcnip1,0.3353724848303182
Cntnap5a,AC,AC_32,ENSMUSG00000070695,Cntnap5a,0.5329156749964192
Kcna6,AC,AC_32,ENSMUSG00000038077,Kcna6,0.3900070543551185
Sorcs3,AC,AC_32,ENSMUSG00000063434,Sorcs3,0.3193289011578764
Csmd1,AC,AC_33,ENSMUSG00000060924,Csmd1,0.1510222913581036
Gabrg3,AC,AC_33,ENSMUSG00000055026,Gabrg3,0.2045924004084317
Lamp5,AC,AC_33,ENSMUSG00000027270,Lamp5,0.2147473488727396
Spock1,AC,AC_33,ENSMUSG00000056222,Spock1,0.1685614395709641
Ntm,AC,AC_33,ENSMUSG00000059974,Ntm,0.4418842531620953
Zeb2,AC,AC_33,ENSMUSG00000026872,Zeb2,0.1522544895691464
Mast4,AC,AC_33,ENSMUSG00000034751,Mast4,0.1896302185651043
Tafa1,AC,AC_33,ENSMUSG00000059187,Tafa1,0.3363604429472304
Asic2,AC,AC_33,ENSMUSG00000020704,Asic2,0.1478252850393465
Pcsk2,AC,AC_33,ENSMUSG00000027419,Pcsk2,0.2649813783559748
Tfap2b,AC,AC_33,ENSMUSG00000025927,Tfap2b,0.173622746589249
Pcp4,AC,AC_33,ENSMUSG00000090223,Pcp4,0.2104692453273872
Efna5,AC,AC_33,ENSMUSG00000048915,Efna5,0.1610566620006813
Schip1,AC,AC_33,ENSMUSG00000027777,Schip1,0.1444393164823856
Rbfox1,AC,AC_33,ENSMUSG00000008658,Rbfox1,0.3464811688833938
Cpne8,AC,AC_33,ENSMUSG00000052560,Cpne8,0.1531907310858722
Ralyl,AC,AC_34,ENSMUSG00000039717,Ralyl,0.156139906795484
Cdh20,AC,AC_34,ENSMUSG00000050840,Cdh20,0.2080565382443698
Itm2c,AC,AC_34,ENSMUSG00000026223,Itm2c,0.1401454825387869
Stmn1,AC,AC_34,ENSMUSG00000028832,Stmn1,0.1753885812263268
Serpine2,AC,AC_34,ENSMUSG00000026249,Serpine2,0.2210875804093529
Csmd1,AC,AC_34,ENSMUSG00000060924,Csmd1,0.2200016148529353
Map1b,AC,AC_34,ENSMUSG00000052727,Map1b,0.2800140741158748
Sox5,AC,AC_34,ENSMUSG00000041540,Sox5,0.1515900748596887
Rbfox1,AC,AC_34,ENSMUSG00000008658,Rbfox1,0.3489572106779189
Nap1l1,AC,AC_34,ENSMUSG00000058799,Nap1l1,0.1452446829617065
Nav3,AC,AC_34,ENSMUSG00000020181,Nav3,0.14363953779524
C1ql1,AC,AC_34,ENSMUSG00000045532,C1ql1,0.1871612687398861
Cbln2,AC,AC_34,ENSMUSG00000024647,Cbln2,0.232719753082521
Cdkn1c,AC,AC_34,ENSMUSG00000037664,Cdkn1c,0.2197167072332712
Pcp4,AC,AC_34,ENSMUSG00000090223,Pcp4,0.3274416793410913
Pcdh15,AC,AC_34,ENSMUSG00000052613,Pcdh15,0.1731169470611477
Kirrel3,AC,AC_34,ENSMUSG00000032036,Kirrel3,0.2278291661692991
Pcdh7,AC,AC_34,ENSMUSG00000029108,Pcdh7,0.4540801384240897
Ralyl,AC,AC_35,ENSMUSG00000039717,Ralyl,0.265994763973345
A930001A20Rik,AC,AC_35,ENSMUSG00000098008,A930001A20Rik,0.27797731385607
Sgcz,AC,AC_35,ENSMUSG00000039539,Sgcz,0.477760659247285
Hpgd,AC,AC_35,ENSMUSG00000031613,Hpgd,0.1369405195414251
Adamtsl1,AC,AC_35,ENSMUSG00000066113,Adamtsl1,0.2370306525681423
Opcml,AC,AC_35,ENSMUSG00000062257,Opcml,0.2543161331862569
Pcdh17,AC,AC_35,ENSMUSG00000035566,Pcdh17,0.1230112310905573
Kirrel3,AC,AC_35,ENSMUSG00000032036,Kirrel3,0.1495101146314951
Trhde,AC,AC_35,ENSMUSG00000050663,Trhde,0.216460887509396
Snhg11,AC,AC_35,ENSMUSG00000044349,Snhg11,0.1221592925823627
Brinp3,AC,AC_35,ENSMUSG00000035131,Brinp3,0.1351012791098643
Gria1,AC,AC_35,ENSMUSG00000020524,Gria1,0.1661047169525011
Glra3,AC,AC_35,ENSMUSG00000038257,Glra3,0.1594268137673428
Car3,AC,AC_35,ENSMUSG00000027559,Car3,0.2869964240244555
Ppp1r17,AC,AC_35,ENSMUSG00000002930,Ppp1r17,0.1985119627255823
Galnt13,AC,AC_35,ENSMUSG00000060988,Galnt13,0.1409885974468731
Spock3,AC,AC_36,ENSMUSG00000054162,Spock3,0.1819601065303869
Tac1,AC,AC_36,ENSMUSG00000061762,Tac1,0.2461038248932806
Pcdh7,AC,AC_36,ENSMUSG00000029108,Pcdh7,0.1647209888746869
Calb2,AC,AC_36,ENSMUSG00000003657,Calb2,0.3286905129312562
Galntl6,AC,AC_36,ENSMUSG00000096914,Galntl6,0.2001593945023058
Dmd,AC,AC_36,ENSMUSG00000045103,Dmd,0.2101437926043054
Atrnl1,AC,AC_36,ENSMUSG00000054843,Atrnl1,0.1861551664405889
Brinp3,AC,AC_36,ENSMUSG00000035131,Brinp3,0.1783115760375009
Nkain3,AC,AC_36,ENSMUSG00000055761,Nkain3,0.1973094920611657
Kcnip4,AC,AC_36,ENSMUSG00000029088,Kcnip4,0.4124846503897127
Mgat4c,AC,AC_36,ENSMUSG00000019888,Mgat4c,0.212129537457765
Pcp4,AC,AC_36,ENSMUSG00000090223,Pcp4,0.2437995937299492
Erbb4,AC,AC_36,ENSMUSG00000062209,Erbb4,0.167918095452297
Igfbp7,AC,AC_36,ENSMUSG00000036256,Igfbp7,0.1947906721729507
Lrrtm4,AC,AC_36,ENSMUSG00000052581,Lrrtm4,0.2022848968360209
Col25a1,AC,AC_36,ENSMUSG00000058897,Col25a1,0.3175966482884423
Tafa1,AC,AC_36,ENSMUSG00000059187,Tafa1,0.2668247765246022
Zfhx3,AC,AC_36,ENSMUSG00000038872,Zfhx3,0.193013312441917
Adcy8,AC,AC_37,ENSMUSG00000022376,Adcy8,0.2037263006433336
Gabrb1,AC,AC_37,ENSMUSG00000029212,Gabrb1,0.3010245670577854
Reln,AC,AC_37,ENSMUSG00000042453,Reln,0.3709182187095373
Kcnip1,AC,AC_37,ENSMUSG00000053519,Kcnip1,0.1863183773263758
Epha5,AC,AC_37,ENSMUSG00000029245,Epha5,0.1918192153272591
Ptprd,AC,AC_37,ENSMUSG00000028399,Ptprd,0.3511510382148215
Zfp804b,AC,AC_37,ENSMUSG00000092094,Zfp804b,0.1895709238210598
Foxp1,AC,AC_37,ENSMUSG00000030067,Foxp1,0.2298854329826916
Lmo4,AC,AC_37,ENSMUSG00000028266,Lmo4,0.1876762797083758
Hs6st3,AC,AC_37,ENSMUSG00000053465,Hs6st3,0.3706634846697229
Robo1,AC,AC_37,ENSMUSG00000022883,Robo1,0.2780254493909169
Kirrel3,AC,AC_37,ENSMUSG00000032036,Kirrel3,0.1870944371340336
Efna5,AC,AC_37,ENSMUSG00000048915,Efna5,0.1858658864739598
Nnat,AC,AC_37,ENSMUSG00000067786,Nnat,0.3909228184307144
Tenm4,AC,AC_37,ENSMUSG00000048078,Tenm4,0.1772172536852143
Sema6a,AC,AC_37,ENSMUSG00000019647,Sema6a,0.2740683104382683
Plcb1,AC,AC_37,ENSMUSG00000051177,Plcb1,0.1884594279278617
Glul,AC,AC_37,ENSMUSG00000026473,Glul,0.1971011605126821
Pcp4,AC,AC_38,ENSMUSG00000090223,Pcp4,0.5877392186168169
Lrp1b,AC,AC_38,ENSMUSG00000049252,Lrp1b,0.2106539647918554
Pcdh17,AC,AC_38,ENSMUSG00000035566,Pcdh17,0.3836958422075762
Kcnd2,AC,AC_38,ENSMUSG00000060882,Kcnd2,0.364389614570637
Car8,AC,AC_38,ENSMUSG00000041261,Car8,0.179366748104597
Frmd5,AC,AC_38,ENSMUSG00000027238,Frmd5,0.2234718302892163
Kcnip1,AC,AC_38,ENSMUSG00000053519,Kcnip1,0.298181272391446
Dpp6,AC,AC_38,ENSMUSG00000061576,Dpp6,0.1837084443690644
Lsamp,AC,AC_38,ENSMUSG00000061080,Lsamp,0.1995005811686401
Id4,AC,AC_38,ENSMUSG00000021379,Id4,0.2469016423729012
Mgat4c,AC,AC_38,ENSMUSG00000019888,Mgat4c,0.3020461918043912
Pbx1,AC,AC_38,ENSMUSG00000052534,Pbx1,0.1876339795205645
Erbb4,AC,AC_38,ENSMUSG00000062209,Erbb4,0.5738876057680349
Pcdh7,AC,AC_38,ENSMUSG00000029108,Pcdh7,0.2528549782659496
Gfra1,AC,AC_38,ENSMUSG00000025089,Gfra1,0.1960800483752707
Sorcs1,AC,AC_38,ENSMUSG00000043531,Sorcs1,0.3731660491572726
Cdh20,AC,AC_39,ENSMUSG00000050840,Cdh20,0.1988519831941509
Ptn,AC,AC_39,ENSMUSG00000029838,Ptn,0.1448657565227926
Nkain3,AC,AC_39,ENSMUSG00000055761,Nkain3,0.2794636475673894
Ccdc85a,AC,AC_39,ENSMUSG00000032878,Ccdc85a,0.1339595824402078
Stxbp6,AC,AC_39,ENSMUSG00000046314,Stxbp6,0.1368465061218258
Lrrtm4,AC,AC_39,ENSMUSG00000052581,Lrrtm4,0.2822715122114516
Stmn2,AC,AC_39,ENSMUSG00000027500,Stmn2,0.194169448612024
Spock1,AC,AC_39,ENSMUSG00000056222,Spock1,0.1900234284031508
Ntm,AC,AC_39,ENSMUSG00000059974,Ntm,0.2046617273709634
Nrg1_ENSMUSG00000062991,AC,AC_39,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,0.2192668563652575
Zfp804a,AC,AC_39,ENSMUSG00000070866,Zfp804a,0.1783273752956876
Pcdh9,AC,AC_39,ENSMUSG00000055421,Pcdh9,0.2759201078591672
Epha3,AC,AC_39,ENSMUSG00000052504,Epha3,0.1700127673470172
Kcnb2,AC,AC_39,ENSMUSG00000092083,Kcnb2,0.1512605119892731
Esrrg,AC,AC_39,ENSMUSG00000026610,Esrrg,0.1704045731829263
Sdk1,AC,AC_39,ENSMUSG00000039683,Sdk1,0.2157676695641055
Hs6st3,AC,AC_4,ENSMUSG00000053465,Hs6st3,0.4843868545566099
Car10,AC,AC_4,ENSMUSG00000056158,Car10,0.2801393454569977
Mgarp,AC,AC_4,ENSMUSG00000037161,Mgarp,0.322670720377737
Gabrg3,AC,AC_4,ENSMUSG00000055026,Gabrg3,0.2651845015005051
Nrsn1,AC,AC_4,ENSMUSG00000048978,Nrsn1,0.2613106496359801
Mt1,AC,AC_4,ENSMUSG00000031765,Mt1,0.2952474374783542
Ptprt,AC,AC_4,ENSMUSG00000053141,Ptprt,0.29005423602528
Kcnh7,AC,AC_4,ENSMUSG00000059742,Kcnh7,0.3340765717790666
Slc6a9,AC,AC_4,ENSMUSG00000028542,Slc6a9,0.3492092831184793
Lrfn5,AC,AC_4,ENSMUSG00000035653,Lrfn5,0.2798840396725911
Kcnb2,AC,AC_4,ENSMUSG00000092083,Kcnb2,0.3887921404803667
Galntl6,AC,AC_40,ENSMUSG00000096914,Galntl6,0.2622918731020235
Efna5,AC,AC_40,ENSMUSG00000048915,Efna5,0.2003728501437658
Scg2,AC,AC_40,ENSMUSG00000050711,Scg2,0.1929223892703976
Runx1t1,AC,AC_40,ENSMUSG00000006586,Runx1t1,0.1967542234125851
Sorcs1,AC,AC_40,ENSMUSG00000043531,Sorcs1,0.2193414558174146
Nfia,AC,AC_40,ENSMUSG00000028565,Nfia,0.2908416981069725
Kctd8,AC,AC_40,ENSMUSG00000037653,Kctd8,0.2230382782819344
Tac1,AC,AC_40,ENSMUSG00000061762,Tac1,0.5321616437082902
Kirrel3,AC,AC_40,ENSMUSG00000032036,Kirrel3,0.2217334046313634
Cngb3,AC,AC_40,ENSMUSG00000056494,Cngb3,0.1943907977132259
Cbln2,AC,AC_40,ENSMUSG00000024647,Cbln2,0.2963867286741081
Hs6st3,AC,AC_40,ENSMUSG00000053465,Hs6st3,0.2109729312400927
Tenm4,AC,AC_40,ENSMUSG00000048078,Tenm4,0.2027027187975204
Grm5,AC,AC_40,ENSMUSG00000049583,Grm5,0.1933337162087388
Grm1,AC,AC_40,ENSMUSG00000019828,Grm1,0.1981362983394567
Ncam2,AC,AC_40,ENSMUSG00000022762,Ncam2,0.327196217773955
Lrrc4c,AC,AC_40,ENSMUSG00000050587,Lrrc4c,0.5490599417798778
C1ql2,AC,AC_41,ENSMUSG00000036907,C1ql2,0.2053037803092605
Car8,AC,AC_41,ENSMUSG00000041261,Car8,0.2628049427168973
Ntng1,AC,AC_41,ENSMUSG00000059857,Ntng1,0.366331016982609
Kcnd2,AC,AC_41,ENSMUSG00000060882,Kcnd2,0.1925467192379779
Dmd,AC,AC_41,ENSMUSG00000045103,Dmd,0.2026753541536823
Meis2,AC,AC_41,ENSMUSG00000027210,Meis2,0.1754600535466946
Tmsb10,AC,AC_41,ENSMUSG00000079523,Tmsb10,0.1735586519404273
Mgat4c,AC,AC_41,ENSMUSG00000019888,Mgat4c,0.2358045056188401
Pcp4,AC,AC_41,ENSMUSG00000090223,Pcp4,0.2067507426385315
Sgcd,AC,AC_41,ENSMUSG00000020354,Sgcd,0.2794100163234529
Pcdh17,AC,AC_41,ENSMUSG00000035566,Pcdh17,0.2209496104620263
Kctd16,AC,AC_41,ENSMUSG00000051401,Kctd16,0.182110994731969
Grm7,AC,AC_41,ENSMUSG00000056755,Grm7,0.1743924984941127
Tafa2,AC,AC_41,ENSMUSG00000044071,Tafa2,0.2125411107276165
Lingo2,AC,AC_41,ENSMUSG00000045083,Lingo2,0.2379545500668548
Nrg1_ENSMUSG00000062991,AC,AC_41,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,0.2843007727710731
Adarb2,AC,AC_41,ENSMUSG00000052551,Adarb2,0.2091836831550654
Kcnip4,AC,AC_41,ENSMUSG00000029088,Kcnip4,0.400815264895591
Grid2,AC,AC_41,ENSMUSG00000071424,Grid2,0.2929250971822624
Pcdh7,AC,AC_42,ENSMUSG00000029108,Pcdh7,0.2244423723361856
Gabra2,AC,AC_42,ENSMUSG00000000560,Gabra2,0.2458789387331013
Cpm,AC,AC_42,ENSMUSG00000020183,Cpm,0.3069865996995835
Etv1,AC,AC_42,ENSMUSG00000004151,Etv1,0.3851978362699664
Tafa1,AC,AC_42,ENSMUSG00000059187,Tafa1,0.242557980518043
Rgs6,AC,AC_42,ENSMUSG00000021219,Rgs6,0.2338105854620415
Cntn3,AC,AC_42,ENSMUSG00000030075,Cntn3,0.2049024806404593
Rnf220,AC,AC_42,ENSMUSG00000028677,Rnf220,0.347094038149278
Spock1,AC,AC_42,ENSMUSG00000056222,Spock1,0.2179803696853129
Ntm,AC,AC_42,ENSMUSG00000059974,Ntm,0.23808680493166
Sox5,AC,AC_42,ENSMUSG00000041540,Sox5,0.23288941668958
Gabrg3,AC,AC_42,ENSMUSG00000055026,Gabrg3,0.1964195631148451
Gad1,AC,AC_42,ENSMUSG00000070880,Gad1,0.2716686417336707
Rbms3,AC,AC_42,ENSMUSG00000039607,Rbms3,0.2341069294565688
Cntn5,AC,AC_42,ENSMUSG00000039488,Cntn5,0.2869662985105587
Ptprm,AC,AC_42,ENSMUSG00000033278,Ptprm,0.2832854993045127
Emb,AC,AC_42,ENSMUSG00000021728,Emb,0.2400340518150044
Cntnap2,AC,AC_43,ENSMUSG00000039419,Cntnap2,0.2141767561870972
Rnf220,AC,AC_43,ENSMUSG00000028677,Rnf220,0.2697362540151533
6430548M08Rik,AC,AC_43,ENSMUSG00000031824,6430548M08Rik,0.1916526611949958
Sema6a,AC,AC_43,ENSMUSG00000019647,Sema6a,0.2105252605941494
Nr4a2,AC,AC_43,ENSMUSG00000026826,Nr4a2,0.1998792128343697
Chgb,AC,AC_43,ENSMUSG00000027350,Chgb,0.377185479850967
Ralyl,AC,AC_43,ENSMUSG00000039717,Ralyl,0.417055723770743
Dpp10,AC,AC_43,ENSMUSG00000036815,Dpp10,0.2573725192862151
Unc5c,AC,AC_43,ENSMUSG00000059921,Unc5c,0.1923855109127204
Robo1,AC,AC_43,ENSMUSG00000022883,Robo1,0.2145240227159727
Pde4b,AC,AC_43,ENSMUSG00000028525,Pde4b,0.1857222570899403
Lrrtm4,AC,AC_43,ENSMUSG00000052581,Lrrtm4,0.3757417671361827
Gabrb1,AC,AC_43,ENSMUSG00000029212,Gabrb1,0.4418026414984152
Kcnip4,AC,AC_43,ENSMUSG00000029088,Kcnip4,0.3778878993824974
Prkg1,AC,AC_43,ENSMUSG00000052920,Prkg1,0.2180737976483483
Sgcd,AC,AC_43,ENSMUSG00000020354,Sgcd,0.222768654898497
Cbln4,AC,AC_43,ENSMUSG00000067578,Cbln4,0.2726155759991919
Tenm2,AC,AC_43,ENSMUSG00000049336,Tenm2,0.2166012696327435
Schip1,AC,AC_44,ENSMUSG00000027777,Schip1,0.1481600903778929
Sorcs1,AC,AC_44,ENSMUSG00000043531,Sorcs1,0.202656805778898
Pcdh9,AC,AC_44,ENSMUSG00000055421,Pcdh9,0.1576099666011917
Tac1,AC,AC_44,ENSMUSG00000061762,Tac1,0.2220739810668596
Reln,AC,AC_44,ENSMUSG00000042453,Reln,0.1507272289653576
Tac2,AC,AC_44,ENSMUSG00000025400,Tac2,0.26582853511984
6330403K07Rik,AC,AC_44,ENSMUSG00000018451,6330403K07Rik,0.2026947298177353
Mgat4c,AC,AC_44,ENSMUSG00000019888,Mgat4c,0.2392992064955307
Grid2,AC,AC_44,ENSMUSG00000071424,Grid2,0.1799301957310384
Oxr1,AC,AC_44,ENSMUSG00000022307,Oxr1,0.2028575159646553
Nrg1_ENSMUSG00000062991,AC,AC_44,ENSMUSG00000062991,Nrg1_ENSMUSG00000062991,0.2052151242684782
Lrrc4c,AC,AC_44,ENSMUSG00000050587,Lrrc4c,0.2051430171414417
Gpr88,AC,AC_44,ENSMUSG00000068696,Gpr88,0.2314986501597603
Fstl5,AC,AC_44,ENSMUSG00000034098,Fstl5,0.1550977120303923
Kirrel3,AC,AC_44,ENSMUSG00000032036,Kirrel3,0.1660940425308108
Dpp10,AC,AC_44,ENSMUSG00000036815,Dpp10,0.1464223763062216
Cxcl14,AC,AC_44,ENSMUSG00000021508,Cxcl14,0.3604565781543619
Nnat,AC,AC_45,ENSMUSG00000067786,Nnat,0.1863933283151497
Nav3,AC,AC_45,ENSMUSG00000020181,Nav3,0.2558799166029215
Nlgn1,AC,AC_45,ENSMUSG00000063887,Nlgn1,0.1672816137812469
Hs6st3,AC,AC_45,ENSMUSG00000053465,Hs6st3,0.1982141302382298
Erbb4,AC,AC_45,ENSMUSG00000062209,Erbb4,0.1596355725916722
Nap1l5,AC,AC_45,ENSMUSG00000055430,Nap1l5,0.1837796568604954
Csmd1,AC,AC_45,ENSMUSG00000060924,Csmd1,0.1829432420275629
Kcnip1,AC,AC_45,ENSMUSG00000053519,Kcnip1,0.1759695088035205
Ralyl,AC,AC_45,ENSMUSG00000039717,Ralyl,0.2075901194466272
Dpp10,AC,AC_45,ENSMUSG00000036815,Dpp10,0.1712470435464879
Dcc,AC,AC_45,ENSMUSG00000060534,Dcc,0.1685313758463773
Mgat4c,AC,AC_45,ENSMUSG00000019888,Mgat4c,0.2766771688602076
App,AC,AC_45,ENSMUSG00000022892,App,0.1685841007661973
Nr4a2,AC,AC_45,ENSMUSG00000026826,Nr4a2,0.1655434606244202
Spock1,AC,AC_45,ENSMUSG00000056222,Spock1,0.2141532901347835
