Name	Marker	Curated	Queried	Minor_Coefficient	Major_Name	Major_Coefficient
MONOCYTE	Ccr2	Curated			IMMUNE	
MONOCYTE	Cd209a	Curated			IMMUNE	
MONOCYTE	Ms4a6c	Curated			IMMUNE	
MONOCYTE	Ms4a7	Curated			IMMUNE	
MONOCYTE	Tgfbi	Curated			IMMUNE	
NEUTROPHIL	Retnlg	Curated			IMMUNE	
NEUTROPHIL	S100a9	Curated			IMMUNE	
NEUTROPHIL	Slpi	Curated			IMMUNE	
NEUTROPHIL	Srgn	Curated			IMMUNE	
PLASMA B CELL	Igha	Curated			IMMUNE	
PLASMA B CELL	Jchain	Curated			IMMUNE	
SCLERAL FIBROBLAST	Dcn	Curated			IMMUNE	
SCLERAL FIBROBLAST	Igfbp5	Curated			IMMUNE	
T CELL	Cd3d	Curated			IMMUNE	
T CELL	Trbc2	Curated			IMMUNE	
T/NK CELL	Nkg7	Curated			IMMUNE	
T/NK CELL	Trbc2	Curated			IMMUNE	
IFN-RESPONSE MG	Bst2	Curated			MG	
IFN-RESPONSE MG	Ifit3	Curated			MG	
IFN-RESPONSE MG	Isg15	Curated			MG	
IFN-RESPONSE MG	Oasl2	Curated			MG	
MG	Acsl3		Queried		MG	0.352118886860667
MG	Aqp4	Curated	Queried		MG	0.346058551494766
MG	Clu		Queried		MG	0.519694276021353
MG	Col9a1		Queried		MG	0.361425361233667
MG	Dbi		Queried		MG	0.406263605953113
MG	Dkk3		Queried		MG	0.311583896376605
MG	Glul	Curated	Queried		MG	0.713277237086002
MG	Gng5		Queried		MG	0.328761364710965
MG	Gpr37		Queried		MG	0.342904207659925
MG	Il33		Queried		MG	0.318082373327286
MG	Pax6	Curated			MG	
MG	Prdx6		Queried		MG	0.476966852597634
MG	Rlbp1	Curated	Queried		MG	0.334110047399776
MG	Slc1a3	Curated			MG	
REACTIVE MG	Gfap	Curated			MG	
REACTIVE MG	Mt2	Curated			MG	
REACTIVE MG	Vim	Curated			MG	
CYCLING_MICROGLIA	Ccnb2	Curated			MICROGLIA	
CYCLING_MICROGLIA	Mki67	Curated			MICROGLIA	
CYCLING_MICROGLIA	Top2a	Curated			MICROGLIA	
MICROGLIA	Cd74	Curated			MICROGLIA	
MICROGLIA	Ctss		Queried		MICROGLIA	0.328744365767676
MICROGLIA	Irf7	Curated			MICROGLIA	
MICROGLIA	Isg15	Curated			MICROGLIA	
MICROGLIA	P2ry12	Curated			MICROGLIA	
MICROGLIA	Ptprc	Curated			MICROGLIA	
MICROGLIA	Tmem119	Curated			MICROGLIA	
MELANOCYTE	Mlana	Curated			MONOCYTE	
MELANOCYTE	Serpina3n	Curated			MONOCYTE	
PERICYTE	Acta2	Curated			PERICYTE	
PERICYTE	Rbpms	Curated			PERICYTE	
PERICYTE	Rgs5	Curated	Queried		PERICYTE	0.312614436611409
ALPHA-RGC	Calb1	Curated			RGC	
ALPHA-RGC	Opn4	Curated			RGC	
ALPHA-RGC	Pou4f1	Curated			RGC	
ALPHA-RGC	Pou4f3	Curated			RGC	
ALPHA-RGC	Spp1	Curated			RGC	
ALPHAOFF-S	Fes	Curated			RGC	
ALPHAOFF-S	Spp1	Curated	Queried	0.363166900906414	RGC	
ALPHAOFF-T	Pou4f3	Curated			RGC	
ALPHAOFF-T	Tpbg	Curated			RGC	
ALPHAON-S	Il1rapl2	Curated	Queried	0.371084849847679	RGC	
ALPHAON-S	Opn4	Curated			RGC	
ALPHAON-S	Spp1	Curated			RGC	
ALPHAON-T	Etv1		Queried	0.541122734203079	RGC	
ALPHAON-T	Fgf1		Queried	0.342453647760641	RGC	
ALPHAON-T	Kit	Curated			RGC	
ALPHAON-T	Pcdh9		Queried	0.322534233757414	RGC	
ALPHAON-T	Pvalb		Queried	0.44797082618815	RGC	
ALPHAON-T	Spp1	Curated	Queried	0.331968491947648	RGC	
D-OODSGC	Calb1	Curated			RGC	
D-OODSGC	Cartpt	Curated			RGC	
D-OODSGC	Col25a1	Curated			RGC	
DV-OODSGC	Cartpt		Queried	1.20176100053938	RGC	
DV-OODSGC	Cdh6		Queried	0.499033389534679	RGC	
DV-OODSGC	Cntn5		Queried	0.33082661445602	RGC	
DV-OODSGC	Hs3st4		Queried	0.518349052748116	RGC	
DV-OODSGC	Pcdh11x		Queried	0.43161192222814	RGC	
DV-OODSGC	Pcp4		Queried	0.474798355987058	RGC	
DV-OODSGC	Rgs4		Queried	0.324397108135432	RGC	
DV-OODSGC	Scg2		Queried	0.415531104949677	RGC	
DV-OODSGC	Tafa1		Queried	0.33019516247249	RGC	
F-MIDI-OFF	Cdk15	Curated			RGC	
F-MIDI-OFF	Cntn5		Queried	0.341542400595452	RGC	
F-MIDI-OFF	Cplx2		Queried	0.344532787488294	RGC	
F-MIDI-OFF	Csmd1		Queried	0.306510778892178	RGC	
F-MIDI-OFF	Foxp1		Queried	0.323455817731474	RGC	
F-MIDI-OFF	Foxp2	Curated			RGC	
F-MIDI-OFF	Kcnb2		Queried	0.340355474226334	RGC	
F-MIDI-OFF	Marcks		Queried	0.337534834515713	RGC	
F-MIDI-OFF	Pcdh9		Queried	0.460195342053897	RGC	
F-MIDI-OFF	Pvalb		Queried	0.361392219622412	RGC	
F-MIDI-OFF	Robo1		Queried	0.308702142511627	RGC	
F-MIDI-OFF	Rprm		Queried	0.306847104303264	RGC	
F-MIDI-OFF	Sphkap		Queried	0.326979726869995	RGC	
F-MIDI-OFF	Tac1		Queried	0.607339490554426	RGC	
F-MIDI-ON	Anxa3	Curated			RGC	
F-MIDI-ON	Chrm3		Queried	0.401464283855265	RGC	
F-MIDI-ON	Cntnap2		Queried	0.543369521242142	RGC	
F-MIDI-ON	Dpp10		Queried	0.559523650729924	RGC	
F-MIDI-ON	Ebf3		Queried	0.349905933502283	RGC	
F-MIDI-ON	Foxp2	Curated	Queried	0.441446413389947	RGC	
F-MIDI-ON	Galntl6		Queried	0.304735706923993	RGC	
F-MIDI-ON	Kcnb2		Queried	0.382283677297379	RGC	
F-MIDI-ON	Lxn		Queried	0.404061388289995	RGC	
F-MIDI-ON	Marcks		Queried	0.325668929288177	RGC	
F-MIDI-ON	Meis2		Queried	0.949070611733904	RGC	
F-MIDI-ON	Pcp4		Queried	0.303047946928016	RGC	
F-MIDI-ON	Pvalb		Queried	0.49233020325438	RGC	
F-MIDI-ON	Scg2		Queried	0.351981939607631	RGC	
F-MIDI-ON	Sorcs1		Queried	0.455941013873945	RGC	
F-MIDI-ON	Synpr		Queried	0.379778947082548	RGC	
F-MIDI-ON	Unc5c		Queried	0.464575182494913	RGC	
F-MINI-OFF	Csmd3		Queried	0.439643418557788	RGC	
F-MINI-OFF	Foxp1		Queried	0.434283882880091	RGC	
F-MINI-OFF	Galntl6		Queried	0.477199948475749	RGC	
F-MINI-OFF	Gpc6		Queried	0.429066044107853	RGC	
F-MINI-OFF	Gria1		Queried	0.881676521681996	RGC	
F-MINI-OFF	Lrrc4c		Queried	0.676148194757479	RGC	
F-MINI-OFF	Magi1		Queried	0.413249161647104	RGC	
F-MINI-OFF	Pcp4		Queried	0.417980803545455	RGC	
F-MINI-OFF	Pde1a	Curated			RGC	
F-MINI-OFF	Rprm		Queried	0.525893224123562	RGC	
F-MINI-OFF	Tafa1		Queried	0.60481800190393	RGC	
F-MINI-OFF	Tafa2		Queried	0.512683520485401	RGC	
F-MINI-OFF	Tshz2		Queried	0.510041721975085	RGC	
F-MINI-ON	Dcc		Queried	0.319848353865055	RGC	
F-MINI-ON	Dpp10		Queried	0.305083728715977	RGC	
F-MINI-ON	Foxp2	Curated	Queried	0.653771222343319	RGC	
F-MINI-ON	Grid2		Queried	0.606026320961642	RGC	
F-MINI-ON	Irx4	Curated			RGC	
F-MINI-ON	Kcnd2		Queried	0.437021296630829	RGC	
F-MINI-ON	Mgat4c		Queried	0.328229170539971	RGC	
F-MINI-ON	Nell2		Queried	0.312826917263122	RGC	
F-MINI-ON	Nrgn		Queried	0.33115361838453	RGC	
F-MINI-ON	Pcdh7		Queried	0.628411692201005	RGC	
F-MINI-ON	Ptchd4		Queried	0.356488562151295	RGC	
F-MINI-ON	Spon1		Queried	0.334861486559743	RGC	
F-MINI-ON	Trarg1		Queried	0.368693473662063	RGC	
F-MINI-ON	Zfhx3		Queried	0.41737775545731	RGC	
F-MINI-ON	Zfp804b		Queried	0.495675885100706	RGC	
F-NOVEL	Coch	Curated	Queried	0.548337247432337	RGC	
F-NOVEL	Dlgap1		Queried	0.379835197479441	RGC	
F-NOVEL	Foxp2		Queried	0.465442595209642	RGC	
F-NOVEL	Meis2		Queried	0.46753479638044	RGC	
F-NOVEL	Ntng1		Queried	0.532439226931951	RGC	
F-NOVEL	Prdm8	Curated			RGC	
F-NOVEL	Rhox5	Curated			RGC	
F-NOVEL	Spon1		Queried	0.33957809927	RGC	
F-RGC	Ebf3	Curated			RGC	
F-RGC	Foxp1	Curated			RGC	
F-RGC	Foxp2	Curated			RGC	
F-RGC	Pou4f1	Curated			RGC	
F-RGC	Pou4f2	Curated			RGC	
F-RGC	Pou4f3	Curated			RGC	
GANGLIONOTHER78	Eomes	Curated			RGC	
GANGLIONOTHER78	Opn4	Curated			RGC	
IPRGC	Adcyap1	Curated			RGC	
IPRGC	Eomes	Curated			RGC	
IPRGC	Opn4	Curated			RGC	
IPRGC	Spp1	Curated			RGC	
IPRGC	Tbx20	Curated			RGC	
J-RGC	Cadm2		Queried	0.488974525701196	RGC	
J-RGC	Caln1		Queried	0.444825881167354	RGC	
J-RGC	Dcc		Queried	0.559343965672199	RGC	
J-RGC	Egfem1		Queried	0.380627835768496	RGC	
J-RGC	Jam2	Curated			RGC	
J-RGC	Kcnd2		Queried	0.796961840864528	RGC	
J-RGC	Lingo2		Queried	0.454213300183923	RGC	
J-RGC	Lrrc4c		Queried	0.86041160833489	RGC	
J-RGC	Nrxn3		Queried	0.435978110345754	RGC	
J-RGC	Pcdh20	Curated			RGC	
J-RGC	Pcdh9		Queried	0.373780548861682	RGC	
J-RGC	Pcsk2		Queried	0.4554613748044	RGC	
J-RGC	Plcb1		Queried	0.367859018380451	RGC	
J-RGC	Tbr1	Curated			RGC	
J-RGC	Tenm2		Queried	0.617116286219086	RGC	
J-RGC	Tmsb4x		Queried	0.433667563704189	RGC	
J-RGC	Tshz2		Queried	0.406602341718576	RGC	
J-RGC	Zfhx3		Queried	0.575051938650941	RGC	
M1A	Gm32647		Queried	0.304351611441389	RGC	
M1A	Lbhd2	Curated			RGC	
M1A	Lxn		Queried	0.39499482603164	RGC	
M1A	Opn4	Curated	Queried	0.413470383073212	RGC	
M1A	Unc5d		Queried	0.370396165167995	RGC	
M1B	Cntn5		Queried	0.315577414933099	RGC	
M1B	Nmb	Curated			RGC	
M1B	Pcdh9		Queried	0.321354788284146	RGC	
M1B	Six3		Queried	0.310783620710588	RGC	
M2	Aldoc		Queried	0.326929871957565	RGC	
M2	Ctxn3		Queried	0.477550573523503	RGC	
M2	Dlgap1		Queried	0.415641535122952	RGC	
M2	Gm32647		Queried	0.558013669909358	RGC	
M2	Lbhd2	Curated			RGC	
M2	Lrp1b		Queried	0.335367022951651	RGC	
M2	Lrrc4c		Queried	0.31396630123224	RGC	
M2	Pcdh9		Queried	0.48886986642667	RGC	
M2	Pcp4		Queried	0.317242324644152	RGC	
M2	Rgs4		Queried	0.327800069169165	RGC	
M2	Scg2		Queried	0.359342049047761	RGC	
M2	Sdk1		Queried	0.319723156183491	RGC	
M2	Spp1	Curated	Queried	0.807168708913127	RGC	
M2	Tbx20	Curated			RGC	
M2	Thsd7b		Queried	0.301972901198324	RGC	
M3, M5, OR M6	Caln1		Queried	0.438397829115155	RGC	
M3, M5, OR M6	Cdhr1	Curated			RGC	
M3, M5, OR M6	Ctxn3		Queried	0.491918206325397	RGC	
M3, M5, OR M6	Gpc5		Queried	0.815095383157338	RGC	
M3, M5, OR M6	Igf1		Queried	0.337655873983418	RGC	
M3, M5, OR M6	Kirrel3		Queried	0.720390407476037	RGC	
M3, M5, OR M6	Pcdh15		Queried	0.364878144695674	RGC	
M3, M5, OR M6	Pcdh9		Queried	0.345838795542153	RGC	
M3, M5, OR M6	Pcp4		Queried	0.401833299986368	RGC	
M3, M5, OR M6	Pcsk2		Queried	0.397708071906814	RGC	
M3, M5, OR M6	Serpine2	Curated			RGC	
M3, M5, OR M6	Sgcd		Queried	0.681660015331916	RGC	
M3, M5, OR M6	Tmcc3		Queried	0.305122182654136	RGC	
M3, M5, OR M6	Trhde		Queried	0.687154679486157	RGC	
M3, M5, OR M6	Unc5d		Queried	0.442001267453234	RGC	
M4	Il1rapl2	Curated			RGC	
M4	Spp1	Curated			RGC	
MAYBE T-OODSGC	Gpr88	Curated			RGC	
MAYBE T-OODSGC	Tafa4	Curated			RGC	
N-OODSGC	Cartpt	Curated			RGC	
N-OODSGC	Mmp17	Curated			RGC	
N-RGC	Neurod2	Curated			RGC	
N-RGC	Satb2	Curated			RGC	
NOVEL_10	Ano3		Queried	0.574556668514194	RGC	
NOVEL_10	Auts2		Queried	0.316104603948324	RGC	
NOVEL_10	Igf1		Queried	0.318865135765196	RGC	
NOVEL_10	Mmp9		Queried	0.347932167133776	RGC	
NOVEL_10	Ntng1		Queried	0.320769209075797	RGC	
NOVEL_10	Pcdh9		Queried	0.541002888781876	RGC	
NOVEL_10	Pou6f2		Queried	0.329514773717582	RGC	
NOVEL_10	Robo1		Queried	0.424351918300961	RGC	
NOVEL_10	Sdk1		Queried	0.378655674518976	RGC	
NOVEL_10	Tafa1		Queried	0.371916083216092	RGC	
NOVEL_11	Cdh4		Queried	0.307955410955417	RGC	
NOVEL_11	Chrm3		Queried	0.531264691363627	RGC	
NOVEL_11	Cntn5		Queried	0.361258681287981	RGC	
NOVEL_11	Cplx2		Queried	0.306993695513706	RGC	
NOVEL_11	Ebf3		Queried	0.464931881919553	RGC	
NOVEL_11	Gm17750	Curated			RGC	
NOVEL_11	Hs6st3		Queried	0.388177238931739	RGC	
NOVEL_11	Pex5l		Queried	0.451471165237519	RGC	
NOVEL_11	Pvalb		Queried	0.383549959981678	RGC	
NOVEL_11	Sdk1		Queried	0.406777531938607	RGC	
NOVEL_11	Serpinb1b	Curated			RGC	
NOVEL_11	Sgcz		Queried	0.340989732314679	RGC	
NOVEL_11	Tac1		Queried	0.583580799313964	RGC	
NOVEL_13	Cartpt		Queried	0.415049161511324	RGC	
NOVEL_13	Cntn5		Queried	0.899680889132093	RGC	
NOVEL_13	Cplx2		Queried	0.526984610845276	RGC	
NOVEL_13	Dpp10		Queried	0.461360305199338	RGC	
NOVEL_13	Fstl5		Queried	0.331868647062391	RGC	
NOVEL_13	Gabrg3		Queried	0.772623080793514	RGC	
NOVEL_13	Negr1		Queried	0.300055080008992	RGC	
NOVEL_13	Nrg1_ensmusg00000062991		Queried	0.863697390372794	RGC	
NOVEL_13	Pcdh7		Queried	0.30756220806216	RGC	
NOVEL_13	Sdk1		Queried	0.312433458338115	RGC	
NOVEL_13	Slc35f1		Queried	0.478832852067162	RGC	
NOVEL_13	Sv2c		Queried	0.32510762133395	RGC	
NOVEL_13	Tagln3		Queried	0.313498365948496	RGC	
NOVEL_13	Tenm2		Queried	0.391717335320279	RGC	
NOVEL_14	Cartpt	Curated			RGC	
NOVEL_14	Vit	Curated			RGC	
NOVEL_15	Apela	Curated			RGC	
NOVEL_15	Asic2		Queried	0.327319637290914	RGC	
NOVEL_15	Cartpt		Queried	0.341806622316431	RGC	
NOVEL_15	Cntnap5a		Queried	0.45370764730349	RGC	
NOVEL_15	Crhbp		Queried	0.595238985491551	RGC	
NOVEL_15	Galntl6		Queried	0.335125812284918	RGC	
NOVEL_15	Hpcal1		Queried	0.315229054531341	RGC	
NOVEL_15	Kirrel3		Queried	0.613796253056511	RGC	
NOVEL_15	Meis2		Queried	0.662556973530827	RGC	
NOVEL_15	Mid1		Queried	0.416901868069714	RGC	
NOVEL_15	Nrgn		Queried	0.511829719017275	RGC	
NOVEL_15	Ogfrl1		Queried	0.392913719555398	RGC	
NOVEL_15	Pcdh11x		Queried	0.520603808048743	RGC	
NOVEL_15	Schip1		Queried	0.327063722663966	RGC	
NOVEL_15	Tmsb4x		Queried	0.340949864622741	RGC	
NOVEL_15	Tshz2		Queried	0.346817169027966	RGC	
NOVEL_18	Cdh18		Queried	0.91532386197242	RGC	
NOVEL_18	Cntnap2		Queried	0.346280412737591	RGC	
NOVEL_18	Csmd1		Queried	0.30536044732625	RGC	
NOVEL_18	Edil3		Queried	0.425989490639009	RGC	
NOVEL_18	Etl4		Queried	0.318751002724908	RGC	
NOVEL_18	Fads2b	Curated			RGC	
NOVEL_18	Gabrb1		Queried	0.314954982042561	RGC	
NOVEL_18	Gnas		Queried	0.326226178383454	RGC	
NOVEL_18	Grin2a		Queried	0.779217633321387	RGC	
NOVEL_18	Il1rapl1		Queried	0.300600985615232	RGC	
NOVEL_18	Lrrtm4		Queried	0.747512793283735	RGC	
NOVEL_18	Mgarp		Queried	0.416064127746915	RGC	
NOVEL_18	Pcdh20	Curated			RGC	
NOVEL_18	Pcdh9		Queried	0.673262050862172	RGC	
NOVEL_18	Pou6f2		Queried	0.541565116633521	RGC	
NOVEL_18	Rgs6		Queried	0.360998360770286	RGC	
NOVEL_18	Spon1		Queried	0.437775819364262	RGC	
NOVEL_19	Alcam		Queried	0.526860686591509	RGC	
NOVEL_19	Brinp3		Queried	0.431599136097619	RGC	
NOVEL_19	Csmd3		Queried	0.62722690456213	RGC	
NOVEL_19	Ebf3		Queried	0.434177811084252	RGC	
NOVEL_19	Hs6st3		Queried	0.63037993021439	RGC	
NOVEL_19	Inpp4b		Queried	0.360886078975525	RGC	
NOVEL_19	Kcnh7		Queried	0.405758767869585	RGC	
NOVEL_19	Lrrc4c		Queried	0.653382340991918	RGC	
NOVEL_19	Negr1		Queried	0.46948955372299	RGC	
NOVEL_19	Nell1		Queried	0.602769030591748	RGC	
NOVEL_19	Pcdh9		Queried	0.550502264513067	RGC	
NOVEL_19	Penk	Curated	Queried	0.590557498247825	RGC	
NOVEL_19	Prdm8	Curated			RGC	
NOVEL_19	Ptprd		Queried	0.376892736122498	RGC	
NOVEL_19	Schip1		Queried	0.843054305403535	RGC	
NOVEL_19	Slc24a2	Curated			RGC	
NOVEL_19	Sorcs1		Queried	0.371659842509778	RGC	
NOVEL_19	Tafa1		Queried	0.592358339614821	RGC	
NOVEL_19	Tcf4		Queried	0.664755495994347	RGC	
NOVEL_19	Tenm1		Queried	0.48469244280704	RGC	
NOVEL_20	Chrm3		Queried	0.322281582468101	RGC	
NOVEL_20	Cntn5		Queried	0.395884579958507	RGC	
NOVEL_20	Csmd3		Queried	0.372198851383617	RGC	
NOVEL_20	Ebf3		Queried	0.331465161304477	RGC	
NOVEL_20	Gal	Curated			RGC	
NOVEL_20	Gm32647		Queried	0.369145586170546	RGC	
NOVEL_20	Inpp4b		Queried	0.550068940930429	RGC	
NOVEL_20	Meis2		Queried	0.92303400338117	RGC	
NOVEL_20	Pcdh9		Queried	0.832499505678385	RGC	
NOVEL_20	Penk	Curated	Queried	0.693232745201789	RGC	
NOVEL_20	Tshz2		Queried	0.36890809941504	RGC	
NOVEL_24	Alcam		Queried	0.325501908821091	RGC	
NOVEL_24	Ano3		Queried	0.581418719014987	RGC	
NOVEL_24	Calb1		Queried	0.975539975416258	RGC	
NOVEL_24	Cplx2		Queried	0.348969710248225	RGC	
NOVEL_24	Dpp10		Queried	0.622835042008668	RGC	
NOVEL_24	Egfem1		Queried	0.307455910375864	RGC	
NOVEL_24	Gabrg3		Queried	0.366085833435403	RGC	
NOVEL_24	Gm32647		Queried	0.876580725718984	RGC	
NOVEL_24	Klhl1		Queried	0.385479448106614	RGC	
NOVEL_24	Pcdh10		Queried	0.321687579486828	RGC	
NOVEL_24	Pcdh9		Queried	0.554237348135486	RGC	
NOVEL_24	Pvalb		Queried	0.619542186752809	RGC	
NOVEL_24	Sgcd		Queried	0.384416329233166	RGC	
NOVEL_24	Sgcz		Queried	0.445621418035457	RGC	
NOVEL_24	Tafa2		Queried	0.368430948941398	RGC	
NOVEL_24	Tppp3		Queried	0.374925443637462	RGC	
NOVEL_24	Zfhx3		Queried	0.356518440691001	RGC	
NOVEL_25	Grid2		Queried	0.705696649634987	RGC	
NOVEL_25	Inpp4b		Queried	0.540996672633642	RGC	
NOVEL_25	Kirrel3		Queried	0.6422788969372	RGC	
NOVEL_25	Lrrtm4		Queried	0.347341147170257	RGC	
NOVEL_25	Meis2		Queried	0.469363647828369	RGC	
NOVEL_25	Pcdh9		Queried	0.376494728779649	RGC	
NOVEL_25	Ptn		Queried	0.437010639646513	RGC	
NOVEL_25	Ralyl		Queried	0.300375102062226	RGC	
NOVEL_25	Rgs6		Queried	0.36650571152918	RGC	
NOVEL_25	Slc17a1	Curated			RGC	
NOVEL_26	Ctnna2		Queried	0.322762295579322	RGC	
NOVEL_26	Grm5		Queried	0.350419622299781	RGC	
NOVEL_26	Igfbp	Curated			RGC	
NOVEL_26	Inpp4b		Queried	0.311226824718763	RGC	
NOVEL_26	Kcnq5		Queried	0.450572345384475	RGC	
NOVEL_26	Lrrtm4		Queried	0.418294446845437	RGC	
NOVEL_26	Meis2		Queried	0.409283822867093	RGC	
NOVEL_26	Nell1		Queried	0.362422450603768	RGC	
NOVEL_26	Ogfrl1		Queried	0.337330236838209	RGC	
NOVEL_26	Pcdh11x		Queried	0.598886623196449	RGC	
NOVEL_26	Pcdh15		Queried	0.476895814088887	RGC	
NOVEL_26	Penk	Curated	Queried	0.483931211035967	RGC	
NOVEL_26	Plcb4		Queried	0.44084573826392	RGC	
NOVEL_26	Serpini1		Queried	0.565086389077897	RGC	
NOVEL_26	Sgcz		Queried	0.414360828905936	RGC	
NOVEL_26	Sorcs1		Queried	0.538225885859698	RGC	
NOVEL_26	Sorcs3		Queried	0.406087875098199	RGC	
NOVEL_27	Alk		Queried	0.403790300691954	RGC	
NOVEL_27	Cntnap2		Queried	0.347153768346083	RGC	
NOVEL_27	Dab1		Queried	0.349850210319099	RGC	
NOVEL_27	Hs6st3		Queried	0.335276552384957	RGC	
NOVEL_27	Igf1		Queried	0.35743553700539	RGC	
NOVEL_27	Kcnip1		Queried	0.337797333986131	RGC	
NOVEL_27	Kirrel3		Queried	0.401914080888024	RGC	
NOVEL_27	Nrgn		Queried	0.581950370898822	RGC	
NOVEL_27	Prkcg	Curated			RGC	
NOVEL_27	Pvalb		Queried	0.344650586264181	RGC	
NOVEL_27	Rgs7bp		Queried	0.322656757264212	RGC	
NOVEL_27	Sdk1		Queried	0.668458810257625	RGC	
NOVEL_27	Sgcd		Queried	0.620063760176456	RGC	
NOVEL_27	Sorcs1		Queried	0.510299001982763	RGC	
NOVEL_29	Brinp3		Queried	0.368734263450302	RGC	
NOVEL_29	Cntnap2		Queried	0.443584083994508	RGC	
NOVEL_29	Cplx1		Queried	0.503900102801746	RGC	
NOVEL_29	Cst3		Queried	0.507388566898131	RGC	
NOVEL_29	Ebf1		Queried	0.404004590729477	RGC	
NOVEL_29	Galntl6		Queried	0.382399509315539	RGC	
NOVEL_29	Gm32647		Queried	0.422232437868921	RGC	
NOVEL_29	Grid2		Queried	0.41227288020203	RGC	
NOVEL_29	Lrrtm4		Queried	0.610108914992339	RGC	
NOVEL_29	Meis2		Queried	0.915909883122749	RGC	
NOVEL_29	Nlgn1		Queried	0.375644352914841	RGC	
NOVEL_29	Pcp4		Queried	0.506252484077925	RGC	
NOVEL_29	Prlr	Curated			RGC	
NOVEL_29	Ralyl		Queried	0.545346218069242	RGC	
NOVEL_29	Sphkap		Queried	0.399288918148162	RGC	
NOVEL_29	Stxbp6	Curated			RGC	
NOVEL_30	Adgrb3		Queried	0.361280855685205	RGC	
NOVEL_30	Calb1		Queried	0.545469059757945	RGC	
NOVEL_30	Cntn5		Queried	0.664178196180211	RGC	
NOVEL_30	Hdac9		Queried	0.377704644662942	RGC	
NOVEL_30	Kcnd2		Queried	0.864972210676364	RGC	
NOVEL_30	Lrp1b		Queried	0.437778152333495	RGC	
NOVEL_30	Pcdh7		Queried	0.485541145809715	RGC	
NOVEL_30	Pde10a		Queried	0.431952625423803	RGC	
NOVEL_34	Adgrb3		Queried	0.309193378189814	RGC	
NOVEL_34	Cntn5		Queried	0.354247194514882	RGC	
NOVEL_34	Cpne4		Queried	0.331098783830989	RGC	
NOVEL_34	Kcnd2		Queried	0.468720478764769	RGC	
NOVEL_34	Kcnip1		Queried	0.381400151852293	RGC	
NOVEL_34	Ldhb		Queried	0.305976975481447	RGC	
NOVEL_34	Lrrtm4		Queried	0.334300663093293	RGC	
NOVEL_34	Meis2		Queried	0.767121964135469	RGC	
NOVEL_34	Ogfrl1		Queried	0.502765394392563	RGC	
NOVEL_34	Pcdh7		Queried	0.559690373986682	RGC	
NOVEL_34	Tpbg	Curated			RGC	
NOVEL_35	Astn2		Queried	0.33865978370379	RGC	
NOVEL_35	Cartpt		Queried	0.744509203868962	RGC	
NOVEL_35	Chrm2	Curated			RGC	
NOVEL_35	Dpp10		Queried	0.347488388231942	RGC	
NOVEL_35	Hs6st3		Queried	0.430137493757906	RGC	
NOVEL_35	Igfbp4	Curated			RGC	
NOVEL_35	Inpp4b		Queried	0.342484337951728	RGC	
NOVEL_35	Kirrel3		Queried	1.36022369926072	RGC	
NOVEL_35	Lrrtm4		Queried	0.489380774916581	RGC	
NOVEL_35	Negr1		Queried	0.492067653256894	RGC	
NOVEL_35	Nkain2		Queried	0.357514268911865	RGC	
NOVEL_35	Nrg1_ensmusg00000062991		Queried	0.962204129827822	RGC	
NOVEL_35	Opcml		Queried	0.373792030848785	RGC	
NOVEL_35	Rgs7bp		Queried	0.353237317496115	RGC	
NOVEL_35	Schip1		Queried	0.691797565638613	RGC	
NOVEL_35	Tenm3		Queried	0.38143621939635	RGC	
NOVEL_35	Zfp804b		Queried	0.33695580096781	RGC	
NOVEL_36	Cdh12		Queried	0.311499539441702	RGC	
NOVEL_36	Coch	Curated	Queried	0.518027711817279	RGC	
NOVEL_36	Csmd1		Queried	0.855073980813539	RGC	
NOVEL_36	Dab1		Queried	0.546935618307747	RGC	
NOVEL_36	Dkk3		Queried	0.329263089599685	RGC	
NOVEL_36	Gabrb1		Queried	0.368682245212947	RGC	
NOVEL_36	Nrg1_ensmusg00000062991		Queried	0.610287450047876	RGC	
NOVEL_36	Ntm		Queried	0.304902885530179	RGC	
NOVEL_36	Pcdh11x		Queried	0.333037543717931	RGC	
NOVEL_36	Pde1c		Queried	0.379928521179878	RGC	
NOVEL_36	Serpini1		Queried	0.338313527741887	RGC	
NOVEL_36	Slc8a1		Queried	0.408754878220422	RGC	
NOVEL_36	Stxbp6	Curated			RGC	
NOVEL_36	Tenm2		Queried	0.307512523489958	RGC	
NOVEL_37	Cdh1	Curated			RGC	
NOVEL_37	Ceacam	Curated			RGC	
NOVEL_39	Lrrtm4		Queried	0.323839661059689	RGC	
NOVEL_39	Neurod2	Curated			RGC	
NOVEL_39	Pex5l		Queried	0.346108413737744	RGC	
NOVEL_39	S100b	Curated			RGC	
NOVEL_44	Bhlhe22	Curated			RGC	
NOVEL_44	Chrm3		Queried	0.309451987305932	RGC	
NOVEL_44	Cntnap2		Queried	0.393384546040789	RGC	
NOVEL_44	Fxyd6	Curated			RGC	
NOVEL_44	Grm5		Queried	0.31908357633422	RGC	
NOVEL_44	Pcdh9		Queried	0.30228505105722	RGC	
NOVEL_44	Sdk1		Queried	0.452805177198676	RGC	
NOVEL_7	Cdh6		Queried	0.480203827136199	RGC	
NOVEL_7	Clstn2		Queried	0.363377015082774	RGC	
NOVEL_7	Etl4		Queried	0.530150958840486	RGC	
NOVEL_7	Gabrg3		Queried	0.848543244659272	RGC	
NOVEL_7	Grid2		Queried	0.568772119275715	RGC	
