Name	Major_Name	Marker	Queried_Name	Queried_Major_Name	feature_length	Raw_Mean_Expression_Minorclass_Marker	Raw_Mean_Expression_Majorclass_Marker	AC	Astrocyte	BC	Cone	Endothelial	HC	MG	Microglia	Pericyte	RGC	RPE	Rod	major_keep	is_major	minor_keep	final_keep
CONE BC	BC	Scgn		BC	1619.0		1.8635355	0.03085219	0.019345239	1.8635355	0.019390581	0.016464472	0.007936508	0.01889703	0.007889546	0.027295286	0.0031533372	0.0025641026	0.0051244074	False	False	True	True
ON BC BUT NOT 5D	BC	Grm6		BC	5421.0		2.2400482	0.017752936	0.005952381	2.2400482	0.011080332	0.033795495	0.007936508	0.031237949	0.009697568	0.037220843	0.00035944776	0.010256411	0.0028436019	False	False	True	True
ON BCS (3-6, 13, 15) (6,7, 5A/B/C, 3A	BC	Isl1		BC	3959.0		2.6709218	0.111885354	0.029017856	2.6709218	0.008310249	0.023396881	0.007936508	0.02725286	0.021531887	0.06699752	1.2677722	0.0051282053	0.005657583	False	False	True	True
RBC	BC	Car8	RBC	BC	3853.0	6.076153	1.802956	0.22059439	0.019345239	1.802956	0.47709355	0.35788563	0.0	0.023139222	0.008218277	0.06947891	0.017008414	0.0025641026	0.0031398104	False	False	True	True
RBC	BC	Casp7	RBC	BC	4403.0		0.36962995	0.027577376	0.067708336	0.36962995	1.8862135	0.17071058	0.023809524	0.059390668	0.06476003	0.06947891	0.02117474	0.017948719	0.00242891	False	False	False	False
RBC	BC	Prkca	RBC	BC	8992.0	52.439495	13.446982	1.472238	2.0186012	13.446982	0.06797358	0.24263431	0.2777778	0.3629001	0.40581855	0.6253102	0.64002943	0.06923077	1.2199941	True	False	True	True
RBC	BC	Rpa1	RBC	BC	5578.0		1.1619955	0.18001625	0.24851191	1.1619955	0.19518432	0.13864818	0.33333334	0.16865921	0.10502958	0.11166253	0.22032514	0.24615385	0.051540285	False	False	False	False
RBC	BC	Sebox	RBC	BC	1359.0		0.97616965	0.0034964173	0.008928572	0.97616965	0.077562325	0.043327555	0.0	0.022625016	0.007232084	0.08188586	0.00032677068	0.028205128	0.01768365	False	False	False	False
RBC	BC	Spock3	RBC	BC	6046.0		0.39381066	2.4469013	0.12276786	0.39381066	0.0025569997	0.024263432	2.0396826	0.019668337	0.042899407	0.05707196	2.1134548	0.0051282053	0.0071682464	False	False	True	True
RBC	BC	Vstm2b	RBC	BC	2747.0		0.83274215	0.33252898	1.1599703	0.83274215	0.00447475	0.011265164	0.0	0.036379997	0.019888232	0.014888338	0.2934564	0.0076923077	0.003228673	False	False	True	True
UNASSIGNED_BC	BC	Otx2	BC	BC	4221.0		1.7298518	0.014404255	0.023065476	1.7298518	0.78201574	0.05199307	0.023809524	0.033294767	0.0121630505	0.074441686	0.001437791	2.4820514	0.49167654	False	True	False	False
UNASSIGNED_BC	BC	Slc1a2	BC	BC	13133.0		2.245763	0.04734937	1.0587797	2.245763	10.153207	0.045927208	0.015873017	2.2529888	0.023504274	0.029776676	0.08638183	0.082051285	0.6214751	True	True	False	True
UNASSIGNED_BC	BC	Vsx2	BC	BC	3327.0		2.4162104	0.019156428	0.03348214	2.4162104	0.013850415	0.0372617	0.007936508	1.7452115	0.012984878	0.032258064	0.0029736133	0.0051282053	0.0055094785	False	True	True	False
CONE	CONE	Arr3	PHOTORECEPTOR	CONE	2355.0			0.03001502	0.019345239	0.0057587037	43.65097	0.020797227	0.007936508	0.017611519	0.013313609	0.0719603	0.0015194837	0.010256411	0.026214454	True	False	False	False
ENDOTHELIAL	ENDOTHELIAL	Cldn5	OTHER	ENDOTHELIAL	1416.0			0.001649718	0.003720238	0.0010948105	0.0049009165	21.890814	0.0	0.009769893	0.0011505588	0.12655087	3.2677068e-05	0.0	0.00032582937	True	False	False	False
ENDOTHELIAL	ENDOTHELIAL	Ly6c1	OTHER	ENDOTHELIAL	1677.0			0.00056632113	0.00074404763	0.0008393548	0.00021308332	12.830156	0.0	0.0060419077	0.0013149244	0.09181141	4.90156e-05	0.0	0.00026658768	True	False	False	False
ENDOTHELIAL	ENDOTHELIAL	Pecam1	OTHER	ENDOTHELIAL	6228.0			0.015856992	0.08407738	0.022399824	0.0049009165	4.5970535	0.0	0.008484381	0.03648915	0.06947891	0.012776734	0.0	0.021919431	True	False	False	False
ENDOTHELIAL	ENDOTHELIAL	Rbpms	OTHER	ENDOTHELIAL	6556.0			0.031566247	0.7901786	0.0020363478	0.0059663327	3.5355287	0.12698413	0.39349532	0.9436226	3.2531018	6.022923	0.03846154	0.009952607	True	False	True	True
CILIARY EPITHELIUM	EPITHELIAL	Gpx3			1813.0			0.021150863	0.026041666	0.0032625357	0.0017046665	0.06499133	0.007936508	0.2501607	0.027613413	0.007444169	0.07507557	0.0025641026	0.0025770143	False	False	False	False
CILIARY EPITHELIUM	EPITHELIAL	Penk			1634.0			0.030433604	0.014880952	0.0016933071	0.0014915832	0.006932409	0.007936508	0.11453915	0.008547009	0.0	0.62769383	0.015384615	0.0019253554	False	False	True	True
CONJUNCTIVAL EPITHELIUM	EPITHELIAL	Gsto1			2023.0			0.23044345	0.039434522	0.028340997	0.0019177499	0.10831889	0.12698413	0.018254275	0.27284682	0.037220843	0.42156687	0.0076923077	0.0016883886	False	False	False	False
CONJUNCTIVAL EPITHELIUM	EPITHELIAL	Krt15			1767.0			0.00014773595	0.0	4.3792425e-05	0.0	0.023396881	0.0	0.012212367	0.0	0.0	0.0	0.0	0.0	False	False	False	False
HC	HC	Lhx1	HC	HC	4072.0	4.0555553	4.0555553	0.0030778323	0.00074404763	0.00020436464	0.006179416	0.0008665511	4.0555553	0.0003856537	0.00295858	0.0	0.00027775508	0.0025641026	0.00041469195	True	True	False	True
HC	HC	Onecut1	HC	HC	4113.0		3.5714285	0.019353408	0.002232143	0.00027735202	0.024078414	0.0008665511	3.5714285	0.0016711659	0.0019723866	0.0	0.22189364	0.0	0.00085900474	False	True	False	False
HC	HC	Pax6	HC	HC	11694.0		2.3095238	3.6049294	0.6339286	0.015020802	0.009375666	0.021663778	2.3095238	4.58118	0.074128866	0.05707196	2.5023935	0.07435898	0.016972749	True	True	True	True
B CELL	IMMUNE	Cd79a			1457.0			0.001083397	0.016369049	0.00052550907	0.0010654166	0.05285962	0.0	0.0006427561	0.007889546	0.004962779	0.0016665305	0.0	0.00053317536	False	False	False	False
B CELL	IMMUNE	Ms4a1			6187.0			0.00049245317	0.00074404763	0.0007590687	0.0014915832	0.006065858	0.0	0.0006427561	0.0024654833	0.0	0.0003921248	0.0	0.00014810427	False	False	False	False
BAM	IMMUNE	Lyz2			1316.0			0.0028562283	0.05282738	0.0007590687	0.00021308332	0.13084923	0.0	0.003985088	3.2245233	0.0024813896	0.0032186913	0.0	0.0007701422	False	False	False	False
BAM	IMMUNE	Ms4a7			4453.0			4.9245315e-05	0.005952381	0.0001751697	0.0049009165	0.0025996533	0.0	0.00012855123	0.15894149	0.0	8.169267e-05	0.0	5.9241705e-05	False	False	False	False
DENDRITIC CELL	IMMUNE	Ccr2			6760.0			0.0	0.0	0.0	0.0	0.0017331023	0.0	0.0	0.0077251806	0.0	1.6338534e-05	0.0	0.0	False	False	False	False
DENDRITIC CELL	IMMUNE	Cd209a			1583.0			0.0	0.0	2.919495e-05	0.0	0.0	0.0	0.0	0.0006574622	0.0	0.0	0.0	0.0	False	False	False	False
DENDRITIC CELL	IMMUNE	Cd74			1679.0			0.000861793	0.19642857	0.00089044595	0.00085233327	0.33968803	0.0	0.00732742	4.665023	0.004962779	0.0038068786	0.0	0.0003850711	True	False	True	True
DENDRITIC CELL	IMMUNE	Lsp1			5174.0			0.0014773594	1.53125	0.0003138457	0.00042616663	0.018197574	0.0	0.017997172	1.1291913	0.0	0.022922963	0.0	0.00023696682	False	False	False	False
EAR2+ MONOCYTE	IMMUNE	Ace			5287.0			0.013640952	0.2715774	0.01884534	0.0010654166	0.049393415	0.007936508	0.0043707415	0.0062458906	0.0	0.009623397	0.0	5.9241705e-05	False	False	False	False
EAR2+ MONOCYTE	IMMUNE	Ear2			719.0			0.0	0.00074404763	1.4597475e-05	0.0	0.0051993066	0.0	0.0	0.008382643	0.0	0.00044114044	0.0	0.0	False	False	False	False
MACROPHAGE	IMMUNE	Ms4a7			4453.0			4.9245315e-05	0.005952381	0.0001751697	0.0049009165	0.0025996533	0.0	0.00012855123	0.15894149	0.0	8.169267e-05	0.0	5.9241705e-05	False	False	False	False
MACROPHAGE	IMMUNE	Tgfbi			3771.0			0.0002954719	0.010416667	0.00015327349	0.0	0.12218371	0.055555556	0.0014140635	0.24309665	0.24317618	0.0003757863	0.0	8.886256e-05	False	False	False	False
MONOCYTE	IMMUNE	Ccr2			6760.0			0.0	0.0	0.0	0.0	0.0017331023	0.0	0.0	0.0077251806	0.0	1.6338534e-05	0.0	0.0	False	False	False	False
MONOCYTE	IMMUNE	Cd209a			1583.0			0.0	0.0	2.919495e-05	0.0	0.0	0.0	0.0	0.0006574622	0.0	0.0	0.0	0.0	False	False	False	False
MONOCYTE	IMMUNE	Ms4a6c			2050.0			0.0008125477	0.008928572	0.00041602802	0.033240996	0.010398613	0.0	0.0007713074	0.24293227	0.0024813896	0.0003757863	0.0	0.00023696682	False	False	False	False
MONOCYTE	IMMUNE	Ms4a7			4453.0			4.9245315e-05	0.005952381	0.0001751697	0.0049009165	0.0025996533	0.0	0.00012855123	0.15894149	0.0	8.169267e-05	0.0	5.9241705e-05	False	False	False	False
MONOCYTE	IMMUNE	Tgfbi			3771.0			0.0002954719	0.010416667	0.00015327349	0.0	0.12218371	0.055555556	0.0014140635	0.24309665	0.24317618	0.0003757863	0.0	8.886256e-05	False	False	False	False
NEUTROPHIL	IMMUNE	Retnlg			593.0			2.4622657e-05	0.0029761905	0.00010218232	0.0	0.006065858	0.0	0.0	0.0031229453	0.0	0.0	0.0	0.0	False	False	False	False
NEUTROPHIL	IMMUNE	S100a9			522.0			2.4622657e-05	0.008184524	6.568863e-05	0.0	0.040727902	0.0	0.0	0.021367522	0.0	9.80312e-05	0.0	2.9620853e-05	False	False	False	False
NEUTROPHIL	IMMUNE	Slpi			1180.0			0.0012065102	0.04910714	0.0007590687	0.00021308332	0.008665511	0.0	0.0006427561	0.0055884286	0.0024813896	0.0024507802	0.0	0.00026658768	False	False	False	False
NEUTROPHIL	IMMUNE	Srgn			2196.0			0.00041858517	0.08630952	0.0007882636	0.0019177499	4.355286	0.0	0.0046278443	2.2672584	0.012406948	0.0017155461	0.0	0.00035545023	True	False	True	True
PLASMA B CELL	IMMUNE	Igha			2668.0			2.4622657e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9620853e-05	False	False	False	False
PLASMA B CELL	IMMUNE	Jchain			2517.0			0.0030532095	0.0029761905	0.019465733	0.8589389	0.0034662045	0.0	0.0088700345	0.00082182774	0.0	0.0028592434	0.0	0.05722749	False	False	False	False
SCLERAL FIBROBLAST	IMMUNE	Dcn			5838.0			0.00039396252	0.0	0.00024815707	0.00021308332	0.045927208	0.0	0.02519604	0.007560815	0.14640199	0.0038885712	0.012820513	0.00011848341	False	False	False	False
SCLERAL FIBROBLAST	IMMUNE	Igfbp5			6006.0			0.064511366	13.213542	0.05941902	0.0012784998	0.058925476	0.0	0.2506749	0.056706116	0.15632755	0.12799607	0.74615383	0.00088862557	True	False	False	False
T CELL	IMMUNE	Cd3d			1815.0			0.0	0.0014880953	2.1896212e-05	0.0	0.0051993066	0.0	0.0	0.0031229453	0.0	0.0001960624	0.0	2.9620853e-05	False	False	False	False
T CELL	IMMUNE	Trbc2			692.0			0.0010587743	0.0014880953	1.4597475e-05	0.00021308332	0.006932409	0.0	0.00025710245	0.005424063	0.0	0.00014704681	0.0	2.9620853e-05	False	False	False	False
T/NK CELL	IMMUNE	Nkg7			914.0			9.849063e-05	0.00074404763	1.4597475e-05	0.0	0.006065858	0.0	0.00012855123	0.00082182774	0.0	8.169267e-05	0.0	2.9620853e-05	False	False	False	False
T/NK CELL	IMMUNE	Trbc2			692.0			0.0010587743	0.0014880953	1.4597475e-05	0.00021308332	0.006932409	0.0	0.00025710245	0.005424063	0.0	0.00014704681	0.0	2.9620853e-05	False	False	False	False
IFN-RESPONSE MG	MG	Bst2		MG	903.0		0.33757553	0.0009849063	0.6123512	0.0013137728	0.004048583	1.7296361	0.007936508	0.33757553	1.0808679	0.11414392	0.006731476	0.7974359	0.0021623222	False	False	False	False
IFN-RESPONSE MG	MG	Ifit3		MG	1745.0		0.5174187	0.013123876	0.70386904	0.01069265	0.00021308332	0.6239168	0.015873017	0.5174187	0.16354372	0.047146402	0.08071236	0.26666668	0.00068127963	False	False	False	False
IFN-RESPONSE MG	MG	Isg15		MG	703.0		0.26738656	0.0011080196	0.61681545	0.00085395225	0.00085233327	1.7166377	0.0	0.26738656	0.2447403	0.13151364	0.0034801078	0.0076923077	0.00041469195	False	False	False	False
IFN-RESPONSE MG	MG	Oasl2		MG	6374.0		0.5187042	0.018294634	0.42113096	0.0007079775	0.0006392499	0.6689775	0.0	0.5187042	0.08251151	0.1439206	0.0047545135	0.0051282053	0.00044431278	False	False	False	False
MG	MG	Aqp4	GLIAL CELL	MG	6233.0		7.386682	0.010809347	0.042410713	0.014904021	0.0029831664	0.006065858	0.023809524	7.386682	0.009368836	0.0024813896	0.0041009723	0.012820513	0.0041172984	True	False	False	False
MG	MG	Glul	GLIAL CELL	MG	3782.0		74.89227	1.0315908	32.85491	0.2792643	0.103771575	4.3353553	0.8333333	74.89227	3.7827086	0.4019851	0.5029328	3.9564102	0.089366116	True	False	True	True
MG	MG	Pax6	GLIAL CELL	MG	11694.0		4.58118	3.6049294	0.6339286	0.015020802	0.009375666	0.021663778	2.3095238	4.58118	0.074128866	0.05707196	2.5023935	0.07435898	0.016972749	True	False	True	True
MG	MG	Rlbp1	GLIAL CELL	MG	2954.0		20.097698	0.02001822	7.205357	0.013809211	0.019390581	0.3084922	0.007936508	20.097698	0.11176857	0.10918114	0.008169267	16.451283	0.02535545	True	False	False	False
MG	MG	Slc1a3	GLIAL CELL	MG	8537.0		10.019282	0.1547534	8.099703	0.00780235	0.0014915832	0.018197574	0.031746034	10.019282	0.17948718	0.009925558	0.012858426	0.020512821	0.0031694314	True	False	False	False
REACTIVE MG	MG	Gfap		MG	4218.0		0.5224322	0.0031270776	21.4814	0.0006276914	0.00042616663	0.012131716	0.0	0.5224322	0.21367522	0.0024813896	0.00055551017	0.0	0.0005035545	True	False	False	False
REACTIVE MG	MG	Mt2		MG	588.0		1.7042036	0.07177505	13.732887	0.35519305	0.008736416	0.27383015	0.4920635	1.7042036	0.34500328	0.5136476	0.18382485	10.228205	0.0036137442	False	False	False	False
REACTIVE MG	MG	Vim		MG	4743.0		7.7981744	0.03299436	6.1458335	0.0035398875	0.010014916	3.5623918	13.103174	7.7981744	0.21301775	1.6575682	0.013005474	0.44358975	0.009508294	True	False	False	False
CYCLING_MICROGLIA	MICROGLIA	Ccnb2	Microglia(cycling)	MICROGLIA	1531.0			0.0051707583	0.007440476	0.014918619	0.0076709995	0.006932409	0.0	0.0016711659	0.02991453	0.0	0.012384609	0.0025641026	0.0026658769	False	False	False	False
CYCLING_MICROGLIA	MICROGLIA	Mki67	Microglia(cycling)	MICROGLIA	10061.0			0.020116711	0.004464286	0.0062477193	0.0006392499	0.0	0.0	0.006813215	0.04026956	0.0024813896	0.016861368	0.0	0.00023696682	False	False	False	False
CYCLING_MICROGLIA	MICROGLIA	Top2a	Microglia(cycling)	MICROGLIA	9013.0			0.0015512274	0.009672619	0.0002335596	0.00042616663	0.00779896	0.0	0.0006427561	0.056706116	0.0024813896	0.001650192	0.0	5.9241705e-05	False	False	False	False
MICROGLIA	MICROGLIA	Cd74	GLIAL CELL	MICROGLIA	1679.0			0.000861793	0.19642857	0.00089044595	0.00085233327	0.33968803	0.0	0.00732742	4.665023	0.004962779	0.0038068786	0.0	0.0003850711	True	False	True	True
MICROGLIA	MICROGLIA	Irf7	GLIAL CELL	MICROGLIA	3776.0			0.0029054736	0.21726191	0.0029778848	0.075431496	0.8778163	0.04761905	0.07533102	0.16288626	0.049627792	0.0022220407	0.028205128	0.054976303	False	False	False	False
MICROGLIA	MICROGLIA	Isg15	GLIAL CELL	MICROGLIA	703.0			0.0011080196	0.61681545	0.00085395225	0.00085233327	1.7166377	0.0	0.26738656	0.2447403	0.13151364	0.0034801078	0.0076923077	0.00041469195	False	False	False	False
MICROGLIA	MICROGLIA	P2ry12	GLIAL CELL	MICROGLIA	2546.0			0.03289587	0.20386904	0.030326253	0.0014915832	0.026863085	0.03968254	0.11646741	6.3185406	0.012406948	0.029736133	0.0025641026	0.00091824646	True	False	True	True
MICROGLIA	MICROGLIA	Ptprc	GLIAL CELL	MICROGLIA	18313.0			0.000861793	0.023065476	0.00035763814	0.00021308332	0.03986135	0.0	0.0008998586	1.5284352	0.0024813896	0.0012744056	0.0	0.00014810427	False	False	False	False
MICROGLIA	MICROGLIA	Tmem119	GLIAL CELL	MICROGLIA	2315.0			7.3867974e-05	0.07217262	0.00035763814	0.0	0.01559792	0.0	0.0008998586	5.4566073	0.0024813896	0.0004248019	0.0	5.9241705e-05	True	False	True	True
MELANOCYTE	MONOCYTE	Mlana			1057.0			0.00027084924	0.0	7.298737e-05	0.0	0.008665511	0.0	0.0008998586	0.0003287311	0.034739453	0.0003921248	0.8487179	0.00017772512	False	False	False	False
MELANOCYTE	MONOCYTE	Serpina3n			2064.0			0.0030532095	0.39136904	0.00043792423	0.00042616663	0.0025996533	0.0	0.18010028	0.00295858	0.0	0.03243199	0.023076924	0.00014810427	False	False	False	False
PERICYTE	PERICYTE	Acta2	OTHER	PERICYTE	2196.0			0.00088641566	0.23586309	0.00013867601	0.00021308332	0.32409012	0.0	0.007198869	0.0021367522	4.7915635	0.0003921248	0.67948717	8.886256e-05	True	False	False	False
PERICYTE	PERICYTE	Mgp	OTHER	PERICYTE	1187.0			0.0012311329	0.0014880953	0.0014013576	0.00042616663	7.382149	0.007936508	0.005142049	0.0024654833	17.848635	0.00073523406	0.0025641026	0.00032582937	True	False	False	False
PERICYTE	PERICYTE	Pdgfrb	OTHER	PERICYTE	5478.0			0.0006401891	0.008184524	0.00059119775	0.00042616663	1.4991335	0.0	0.39529502	0.008547009	4.248139	0.00050649454	0.025641026	0.00017772512	True	False	False	False
PERICYTE	PERICYTE	Rbpms	OTHER	PERICYTE	6556.0			0.031566247	0.7901786	0.0020363478	0.0059663327	3.5355287	0.12698413	0.39349532	0.9436226	3.2531018	6.022923	0.03846154	0.009952607	True	False	True	True
PERICYTE	PERICYTE	Rgs5	OTHER	PERICYTE	4546.0			0.046290595	8.601191	0.004773374	0.0038354998	19.038996	0.0	0.09332819	0.03533859	36.292805	0.0037088473	0.0025641026	0.0005627962	True	False	False	False
ALPHA-RGC	RGC	Calb1		RGC	4846.0		1.0188056	0.4302317	0.05580357	0.0029267936	0.017259749	0.01559792	30.579365	0.01568325	0.044049967	0.012406948	1.0188056	0.010256411	0.013299763	True	False	True	True
ALPHA-RGC	RGC	Opn4		RGC	2961.0		0.23556899	0.0014281141	0.0029761905	0.00020436464	0.00042616663	0.0	0.0	0.0033423319	0.0024654833	0.0024813896	0.23556899	0.03846154	0.00047393364	False	False	True	True
ALPHA-RGC	RGC	Pou4f1		RGC	4672.0		2.3147945	0.013739443	0.051339287	0.00086854975	0.006605583	0.0034662045	0.08730159	0.011312508	0.02399737	0.004962779	2.3147945	0.0025641026	0.004591232	False	False	False	False
ALPHA-RGC	RGC	Pou4f3		RGC	2399.0		0.5197941	0.0032748135	0.0052083335	0.0001751697	0.0	0.0	0.0	0.0017997172	0.005095332	0.0	0.5197941	0.0	0.0012736967	False	False	False	False
ALPHA-RGC	RGC	Spp1		RGC	1648.0		0.26162896	0.012582178	0.041666668	0.0012188891	0.0010654166	0.020797227	0.015873017	0.0057848054	0.8019395	0.1414392	0.26162896	0.0025641026	0.0029620854	False	False	True	True
ALPHAOFF-S	RGC	Fes	42_AlphaOFFS	RGC	5074.0		0.011502328	0.005269249	0.013392857	0.0017808919	0.00447475	0.14298093	0.0	0.003985088	0.35618013	0.022332506	0.011502328	0.0	0.0011848342	False	False	False	False
ALPHAOFF-S	RGC	Spp1	42_AlphaOFFS	RGC	1648.0	22.069307	0.26162896	0.012582178	0.041666668	0.0012188891	0.0010654166	0.020797227	0.015873017	0.0057848054	0.8019395	0.1414392	0.26162896	0.0025641026	0.0029620854	False	False	True	True
ALPHAOFF-T	RGC	Pou4f3	45_AlphaOFFT	RGC	2399.0		0.5197941	0.0032748135	0.0052083335	0.0001751697	0.0	0.0	0.0	0.0017997172	0.005095332	0.0	0.5197941	0.0	0.0012736967	False	False	False	False
ALPHAOFF-T	RGC	Spp1	45_AlphaOFFT	RGC	1648.0	41.909092	0.26162896	0.012582178	0.041666668	0.0012188891	0.0010654166	0.020797227	0.015873017	0.0057848054	0.8019395	0.1414392	0.26162896	0.0025641026	0.0029620854	False	False	True	True
ALPHAOFF-T	RGC	Tpbg	45_AlphaOFFT	RGC	3828.0		0.009623397	0.2095142	0.04761905	0.30493394	0.012358832	0.006932409	0.0	0.21378069	0.014464168	0.009925558	0.009623397	0.0025641026	0.00071090047	False	False	True	True
ALPHAON-S	RGC	Calb1	43_AlphaONS	RGC	4846.0	7.560606	1.0188056	0.4302317	0.05580357	0.0029267936	0.017259749	0.01559792	30.579365	0.01568325	0.044049967	0.012406948	1.0188056	0.010256411	0.013299763	True	False	True	True
ALPHAON-S	RGC	Il1rapl2	43_AlphaONS	RGC	4692.0	12.19697	0.13054489	0.8772068	0.014880952	4.5031238	0.0053270827	0.05285962	0.007936508	0.015297596	0.0067389873	0.08684864	0.13054489	0.0025641026	0.0021030805	True	False	True	True
ALPHAON-S	RGC	Opn4	43_AlphaONS	RGC	2961.0		0.23556899	0.0014281141	0.0029761905	0.00020436464	0.00042616663	0.0	0.0	0.0033423319	0.0024654833	0.0024813896	0.23556899	0.03846154	0.00047393364	False	False	True	True
ALPHAON-S	RGC	Spp1	43_AlphaONS	RGC	1648.0	19.045454	0.26162896	0.012582178	0.041666668	0.0012188891	0.0010654166	0.020797227	0.015873017	0.0057848054	0.8019395	0.1414392	0.26162896	0.0025641026	0.0029620854	False	False	True	True
ALPHAON-T	RGC	Kit	41_AlphaONT	RGC	8911.0		0.03210522	0.029325586	0.42559522	0.0005693015	0.00021308332	0.006065858	0.0	0.045764238	0.0021367522	0.012406948	0.03210522	0.082051285	0.00047393364	False	False	True	True
ALPHAON-T	RGC	Spp1	41_AlphaONT	RGC	1648.0	8.553191	0.26162896	0.012582178	0.041666668	0.0012188891	0.0010654166	0.020797227	0.015873017	0.0057848054	0.8019395	0.1414392	0.26162896	0.0025641026	0.0029620854	False	False	True	True
D-OODSGC	RGC	Calb1		RGC	4846.0		1.0188056	0.4302317	0.05580357	0.0029267936	0.017259749	0.01559792	30.579365	0.01568325	0.044049967	0.012406948	1.0188056	0.010256411	0.013299763	True	False	True	True
D-OODSGC	RGC	Cartpt		RGC	1277.0		6.4835553	5.931155	1.6540178	0.008291366	0.023226082	0.08318891	0.23015873	0.055791233	0.4155161	0.08188586	6.4835553	0.015384615	0.037233412	True	False	True	True
D-OODSGC	RGC	Col25a1		RGC	13028.0		0.14346868	0.3301406	0.0766369	0.0035179914	0.0025569997	0.0372617	0.0	0.038051162	0.007232084	0.004962779	0.14346868	0.0	0.002606635	False	False	True	True
F-MIDI-OFF	RGC	Cdk15	28_FmidiOFF	RGC	2507.0		0.10108651	0.020165958	0.019345239	0.00026275453	0.00021308332	0.022530328	0.007936508	0.0030852295	0.01692965	0.09677419	0.10108651	0.0	0.00026658768	False	False	False	False
F-MIDI-OFF	RGC	Foxp2	28_FmidiOFF	RGC	16346.0	4.214605	0.6597827	0.006352646	0.118303575	0.0017662945	0.00085233327	0.022530328	0.0	1.4621416	0.0037804076	0.05459057	0.6597827	0.010256411	0.0013625593	False	False	True	True
F-MIDI-ON	RGC	Anxa3	38_FmidiON	RGC	3643.0		0.059472267	0.0014773594	0.038690478	0.00083205604	0.00021308332	2.8639514	0.007936508	0.0019282685	2.4873438	0.32258064	0.059472267	0.0025641026	0.00026658768	False	False	False	False
F-MIDI-ON	RGC	Foxp2	38_FmidiON	RGC	16346.0		0.6597827	0.006352646	0.118303575	0.0017662945	0.00085233327	0.022530328	0.0	1.4621416	0.0037804076	0.05459057	0.6597827	0.010256411	0.0013625593	False	False	True	True
F-MINI-OFF	RGC	Pde1a	4_FminiOFF	RGC	6012.0		0.13554448	0.04862975	0.004464286	0.37662944	0.0006392499	0.21230502	0.0	0.01684021	0.0021367522	0.6923077	0.13554448	0.0076923077	0.0009774881	False	False	True	True
F-MINI-ON	RGC	Foxp2	3_FminiON	RGC	16346.0		0.6597827	0.006352646	0.118303575	0.0017662945	0.00085233327	0.022530328	0.0	1.4621416	0.0037804076	0.05459057	0.6597827	0.010256411	0.0013625593	False	False	True	True
F-MINI-ON	RGC	Irx4	3_FminiON	RGC	2607.0		0.4308635	0.0022652845	0.008184524	0.00016787095	0.00085233327	0.0	0.007936508	0.0014140635	0.0034516766	0.0	0.4308635	0.0025641026	0.0013329384	False	False	False	False
F-NOVEL	RGC	Coch	32_F_Novel	RGC	2998.0	8.465827	0.16537865	0.09652082	0.016369049	0.006663747	0.00085233327	0.006065858	0.031746034	0.0033423319	0.0062458906	0.007444169	0.16537865	0.0	0.00085900474	False	False	True	True
F-NOVEL	RGC	Prdm8	32_F_Novel	RGC	4855.0		0.12830651	0.20719966	0.02157738	0.4533319	0.44001704	0.011265164	0.023809524	0.015040494	0.011176857	0.017369727	0.12830651	0.023076924	0.11421801	False	False	False	False
F-NOVEL	RGC	Rhox5	32_F_Novel	RGC	1527.0		0.005359039	0.0076822694	0.0014880953	1.4597475e-05	0.0	0.0	0.0	0.0	0.0016436555	0.0	0.005359039	0.0	0.00011848341	False	False	False	False
F-RGC	RGC	Ebf3		RGC	9227.0		1.0941263	0.2528501	0.2611607	0.0007079775	0.0010654166	0.08665511	0.015873017	0.011312508	0.08596318	0.052109182	1.0941263	0.0025641026	0.0029028435	False	False	True	True
F-RGC	RGC	Foxp1		RGC	13751.0		1.0217793	0.42629206	1.4754465	0.7104445	0.6946516	6.793761	0.36507937	0.77953464	0.85404336	2.1736972	1.0217793	0.035897437	0.25947866	True	False	True	True
F-RGC	RGC	Foxp2		RGC	16346.0		0.6597827	0.006352646	0.118303575	0.0017662945	0.00085233327	0.022530328	0.0	1.4621416	0.0037804076	0.05459057	0.6597827	0.010256411	0.0013625593	False	False	True	True
F-RGC	RGC	Pou4f1		RGC	4672.0		2.3147945	0.013739443	0.051339287	0.00086854975	0.006605583	0.0034662045	0.08730159	0.011312508	0.02399737	0.004962779	2.3147945	0.0025641026	0.004591232	False	False	False	False
F-RGC	RGC	Pou4f2		RGC	3204.0		0.56800914	0.0032009454	0.008928572	0.00025545582	0.0010654166	0.0025996533	0.015873017	0.0042421906	0.0046022353	0.0024813896	0.56800914	0.0	0.0011848342	False	False	False	False
F-RGC	RGC	Pou4f3		RGC	2399.0		0.5197941	0.0032748135	0.0052083335	0.0001751697	0.0	0.0	0.0	0.0017997172	0.005095332	0.0	0.5197941	0.0	0.0012736967	False	False	False	False
GANGLIONOTHER78	RGC	Eomes		RGC	4155.0		0.2091986	0.030458227	0.008928572	0.0001970659	0.00021308332	0.0034662045	0.0	0.0021853708	0.00295858	0.0024813896	0.2091986	0.0	0.00041469195	False	False	True	True
GANGLIONOTHER78	RGC	Opn4		RGC	2961.0		0.23556899	0.0014281141	0.0029761905	0.00020436464	0.00042616663	0.0	0.0	0.0033423319	0.0024654833	0.0024813896	0.23556899	0.03846154	0.00047393364	False	False	True	True
